ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Prazo Etapa,Etiquetas,Prioridade,Link do contrato,Código do Pedido,Id da card do contrato,01 - NOME CARD,NRO_NF,BANCO_PAGTO,CNPJ,CODCOLIGADA,COD_CCUSTO,COD_FORNECEDOR,CONTRATO_ZAPFORM,DATAPREVBAIXA,DESIGNACAO_CLIENTE_ZAPFORM,DTCRIACAO_NF,DTEMISSAO_NF,EMPRESA,HIST_LANC_FINANCEIRO,NOME_CCUSTO,NOME_FANTASIA,NRO_PEDIDO,NRO_ZAPFORM,OBS_NOTA,PARCELA_FIN,PREV_REC_PEDIDO,RAZÃO_SOCIAL,STATUS,STATUS_NF,STATUS_PAGAMENTO,STATUS_PEDIDO,USERCRIACAO_NF,VALOR_NF,VALOR_PEDIDO,VENCIMENTO_NF,ULTIMA_DATA_DO_STATUS,ULTIMO_STATUS_DA_ORDEM      ,QUEM_ALTEROU_POR_ULTIMO       ,ORIGEM_DA_ACAO,ULTIMA_DATA_DO_STATUS_HUMANA,ULTIMO_STATUS_DA_ORDEM_HUMANA,QUEM_ALTEROU_POR_ULTIMO_HUMANA,ORIGEM_DA_ACAO_HUMANA
1601546,Anny Gabrielly Neves de Araujo,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Boleto e NF no e-mail de links, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275976,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000094420,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,10/09/2025,VEZ5010037,02/09/2025,01/09/2025,NAVA SERVICES,000094420 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009499,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,11/09/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,luiza.domingues,109.0000,109.0000,10/09/2025,12/09/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,03/09/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1601545,Assessoria Solutions,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Fernanda, Validado Assessoria, Data de vencimento divergente",Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275975,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000091716,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,11/08/2025,VEZ5010037,04/08/2025,01/08/2025,NAVA SERVICES,000091716 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009498,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,11/08/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,camila.santos,109.0000,109.0000,11/08/2025,12/08/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,05/08/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1601544,Assessoria Solutions,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Fernanda, Validado Assessoria, Data de vencimento divergente",Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275974,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000089026,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,16/07/2025,VEZ5010037,15/07/2025,01/07/2025,NAVA SERVICES,000089026 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009497,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/07/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,luiza.domingues,109.0000,109.0000,16/07/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale7,web-front,14/07/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions@gmail.com,web-front
1601543,Assessoria Solutions,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Validado Assessoria, Data de vencimento divergente, Assessoria Eduarda",Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275973,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000086379,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,13/06/2025,VEZ5010037,12/06/2025,02/06/2025,NAVA SERVICES,000086379 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009496,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/06/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,marcos.martins,109.0000,109.0000,13/06/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale7,web-front,12/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions003@gmail.com,web-front
1601542,A definir,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275972,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000083722,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,14/05/2025,VEZ5010037,14/05/2025,02/05/2025,NAVA SERVICES,000083722 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009495,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/05/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,camila.santos,109.0000,109.0000,14/05/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale6,web-front,05/05/2025,🛠 Assessoria,-,update_expired_orders
1601541,A definir,TRAUDI INES SEHNEM,555198917394,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600721,6;1275971,1600721,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,000081090,NAVA Serv Itaú - 05454-0,12.422.370/0001-04,6,REC.03.01.0061,0012416,https://app.zapform.com.br/c/707/workflow/1600721,24/04/2025,VEZ5010037,23/04/2025,01/04/2025,NAVA SERVICES,000081090 - INFOSERV INFORMATICA E INTERNET - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,INFOSERV INFORMATICA E INTERNET,000009494,1600721,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/04/2025,TRAUDI INES SEHNEM,G,Quitado,REALIZADO,Erro,camila.santos,109.0000,109.0000,23/04/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale7,web-front,05/04/2025,🛠 Assessoria,-,update_expired_orders
1601540,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275970,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009493,1600717,,,15/03/2026,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,109.0000,-,05/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601539,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275969,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009492,1600717,,,15/02/2026,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,109.0000,-,05/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601538,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275965,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009488,1600717,,,15/10/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,109.0000,-,05/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601537,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275967,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009490,1600717,,,15/12/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,109.0000,-,05/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601536,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,04/08/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275968,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009491,1600717,,,15/01/2026,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,122.0000,-,04/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601535,A definir,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,📦 Pedido Criado,01/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275966,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,,,31.303.257/0001-46,6,,0014709,https://app.zapform.com.br/c/707/workflow/1600717,-,VNS5010030,-,-,NAVA SERVICES,,,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009489,1600717,,,15/11/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,,,,A Faturar,,,109.0000,-,05/08/2025,📦 Pedido Criado,integracao-projetoisp,web-front,01/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1601534,Assessoria Solutions,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Eshilley, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275964,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002254429,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,12/09/2025,VNS5010030,01/09/2025,01/09/2025,NAVA SERVICES,002254429 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009487,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/09/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,marcos.martins,109.0000,109.0000,15/09/2025,13/09/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,02/09/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1601533,Assessoria Solutions,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, -, Assessoria Fez contato aguardando retorno de nota fiscal, Pedido com valores divergentes, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275962,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002250566,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,10/07/2025,VNS5010030,08/07/2025,24/06/2025,NAVA SERVICES,002250566 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009485,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,20/07/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,camila.santos,109.0000,122.0000,10/07/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale6,web-front,09/07/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1601532,Juliana Araujo Pereira dos Santos,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Fernanda, Validado Assessoria, Pedido com valores divergentes, Inconsistência identificada pelo Fiscal",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275963,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002252498,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,15/08/2025,VNS5010030,06/08/2025,25/07/2025,NAVA SERVICES,002252498 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009486,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,15/08/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,rodrigo.franca,109.0000,109.0000,14/08/2025,15/08/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,07/08/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1601531,Assessoria Solutions,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Patricia, Pedido com valores divergentes, Validado Assessoria, Inconsistência Reportada pela Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275961,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002249222,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,23/06/2025,VNS5010030,20/06/2025,18/06/2025,NAVA SERVICES,002249222 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009484,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,20/06/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,luiza.domingues,109.0000,122.0000,23/06/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,18/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions003@gmail.com,web-front
1601530,Assessoria Solutions,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Não enviado NF e/ou boleto pela Assessoria, Pagamento confirmado pelo fornecedor, Data de vencimento divergente, Pedido com valores divergentes",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275960,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002248348,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,13/06/2025,VNS5010030,12/06/2025,23/05/2025,NAVA SERVICES,002248348 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009483,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,20/05/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,marcos.martins,109.0000,122.0000,02/06/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,06/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions003@gmail.com,web-front
1601529,Assessoria Solutions,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,✅ Pagamento Realizado,01/04/2025,19/09/2025,-,"Pagamento confirmado pelo fornecedor, Inconsistência Reportada pela Assessoria, Consulta Verg com CNPJ, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1600717,6;1275959,1600717,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,002249221,NAVA Serv Itaú - 05454-0,31.303.257/0001-46,6,REC.03.01.0061,0014709,https://app.zapform.com.br/c/707/workflow/1600717,23/06/2025,VNS5010030,20/06/2025,18/06/2025,NAVA SERVICES,002249221 - EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,000009482,1600717,LINK DE DADOS - PROJETO OI/BRADESCO,01,20/04/2025,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,G,Quitado,REALIZADO,Erro,luiza.domingues,109.0000,122.0000,02/06/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,18/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions003@gmail.com,web-front
1600501,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275924,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009475,1600464,,,10/10/2025,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1600500,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,07/08/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275928,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009479,1600464,,,10/01/2026,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1600499,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,07/08/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275930,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009481,1600464,,,10/03/2026,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1600497,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,07/08/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275929,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009480,1600464,,,10/03/2026,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1600496,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,07/08/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275927,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009478,1600464,,,10/12/2025,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1600498,Assessoria Solutions,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,✅ Pagamento Realizado,31/03/2025,19/09/2025,-,"Assessoria Patricia, Validado Assessoria, Consulta Verg com CNPJ",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275920,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,000066701,NAVA Serv Itaú - 05454-0,09.643.029/0001-66,6,REC.03.01.0061,0004697,https://app.zapform.com.br/c/707/workflow/1600464,04/08/2025,JVA5010012,01/08/2025,16/07/2025,NAVA SERVICES,000066701 - MR NETWORKS - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,MR NETWORKS,000009471,1600464,LINK DE DADOS - PROJETO OI/BRADESCO,01,10/08/2025,MR NETWORKS  INTERNET BANDA LARGA LTDA.,G,Quitado,REALIZADO,Erro,camila.santos,34.4600,94.0000,04/08/2025,07/08/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,02/08/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1600495,Assessoria Solutions,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,19/09/2025,-,"Consulta Verg com CNPJ, Validado Assessoria, Pedido duplicado",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275911,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009462,1600464,,,10/05/2025,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,integracao-projetoisp,web-front,06/06/2025,🧑‍💻 Supply,assessoriasolutions003@gmail.com,web-front
1600494,A definir,MR NETWORKS - INTERNET BANDA LARGA LTDA.,556434081403,❌ Pedido Cancelado,31/03/2025,07/08/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1600464,6;1275922,1600464,Data de ativação anterior a utilização do Trello - JVA5010012,,,09.643.029/0001-66,6,,0004697,https://app.zapform.com.br/c/707/workflow/1600464,-,JVA5010012,-,-,NAVA SERVICES,,,MR NETWORKS,000009473,1600464,,,10/10/2025,MR NETWORKS  INTERNET BANDA LARGA LTDA.,,,,A Faturar,,,94.0000,-,07/08/2025,❌ Pedido Cancelado,anny.araujo@nava.com.br,web-front,07/08/2025,❌ Pedido Cancelado,anny.araujo@nava.com.br,web-front
