ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min),Data do Evento,Código do Status
1619198,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:10,-,-,-,-,-,-,-,2025-04-04 18:10:00,
1619200,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:08,04/04/2025 18:10,-,0.13 dias,-,-,-,-,2025-04-04 15:08:00,
1619200,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:10,04/04/2025 18:11,-,0.0 dias,-,-,-,-,2025-04-04 18:10:00,
1619200,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:11,-,-,-,-,-,-,-,2025-04-04 18:11:00,
1619202,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:08,04/04/2025 18:11,-,0.13 dias,-,-,-,-,2025-04-04 15:08:00,
1619202,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:11,04/04/2025 18:12,-,0.0 dias,-,-,-,-,2025-04-04 18:11:00,
1619202,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:12,-,-,-,-,-,-,-,2025-04-04 18:12:00,
1619204,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:09,04/04/2025 18:12,-,0.13 dias,-,-,-,-,2025-04-04 15:09:00,
1619204,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:12,04/04/2025 18:12,-,0.0 dias,-,-,-,-,2025-04-04 18:12:00,
1619204,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:12,-,-,-,-,-,-,-,2025-04-04 18:12:00,
1766661,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 12:28,10/06/2025 12:28,-,0.0 dias,-,-,-,-,2025-06-10 12:28:00,
1766661,Enviado para o RM (Integração),integracao-projetoisp,-,10/06/2025 12:28,10/06/2025 12:28,-,0.0 dias,-,-,-,-,2025-06-10 12:28:00,
1766661,Contrato Ativo,integracao-projetoisp,-,10/06/2025 12:28,-,-,-,-,-,-,-,2025-06-10 12:28:00,
1619206,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:09,04/04/2025 18:12,-,0.13 dias,-,-,-,-,2025-04-04 15:09:00,
1619206,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:12,04/04/2025 18:13,-,0.0 dias,-,-,-,-,2025-04-04 18:12:00,
1619206,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:13,-,-,-,-,-,-,-,2025-04-04 18:13:00,
1619209,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:09,04/04/2025 18:13,-,0.13 dias,-,-,-,-,2025-04-04 15:09:00,
1619209,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:13,04/04/2025 18:14,-,0.0 dias,-,-,-,-,2025-04-04 18:13:00,
1619209,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:14,23/06/2025 15:24,-,79.88 dias,-,-,-,-,2025-04-04 18:14:00,
1619209,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/06/2025 15:24,23/06/2025 15:25,-,0.0 dias,-,-,-,-,2025-06-23 15:24:00,
1619209,Enviado para o RM (Integração),integracao-projetoisp,-,23/06/2025 15:25,23/06/2025 15:25,-,0.0 dias,-,-,-,-,2025-06-23 15:25:00,
1619209,Contrato Ativo,integracao-projetoisp,-,23/06/2025 15:25,18/07/2025 12:35,-,24.88 dias,-,-,-,-,2025-06-23 15:25:00,
1619209,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,18/07/2025 12:35,-,-,-,-,-,-,-,2025-07-18 12:35:00,
1619211,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:09,04/04/2025 18:14,-,0.13 dias,-,-,-,-,2025-04-04 15:09:00,
1619211,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:14,04/04/2025 18:14,-,0.0 dias,-,-,-,-,2025-04-04 18:14:00,
1619211,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:14,-,-,-,-,-,-,-,2025-04-04 18:14:00,
1619213,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:10,04/04/2025 18:15,-,0.13 dias,-,-,-,-,2025-04-04 15:10:00,
1619213,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:15,04/04/2025 18:15,-,0.0 dias,-,-,-,-,2025-04-04 18:15:00,
1619213,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:15,-,-,-,-,-,-,-,2025-04-04 18:15:00,
1619215,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:10,04/04/2025 18:15,-,0.13 dias,-,-,-,-,2025-04-04 15:10:00,
1619215,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:15,04/04/2025 18:16,-,0.0 dias,-,-,-,-,2025-04-04 18:15:00,
1619215,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:16,-,-,-,-,-,-,-,2025-04-04 18:16:00,
1619217,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:10,04/04/2025 18:16,-,0.13 dias,-,-,-,-,2025-04-04 15:10:00,
1619217,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:16,04/04/2025 18:17,-,0.0 dias,-,-,-,-,2025-04-04 18:16:00,
1619217,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:17,-,-,-,-,-,-,-,2025-04-04 18:17:00,
1619219,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:11,04/04/2025 18:17,-,0.13 dias,-,-,-,-,2025-04-04 15:11:00,
1619219,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:17,04/04/2025 18:17,-,0.0 dias,-,-,-,-,2025-04-04 18:17:00,
1619219,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:17,14/07/2025 17:20,-,100.96 dias,-,-,-,-,2025-04-04 18:17:00,
1619219,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,14/07/2025 17:20,14/07/2025 17:52,-,0.02 dias,-,-,-,-,2025-07-14 17:20:00,
1619219,Contratos Encerrados,thais.roberta@nava.com.br,-,14/07/2025 17:52,-,-,-,-,-,-,-,2025-07-14 17:52:00,
1766676,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 12:32,10/06/2025 12:32,-,0.0 dias,-,-,-,-,2025-06-10 12:32:00,
1766676,Enviado para o RM (Integração),integracao-projetoisp,-,10/06/2025 12:32,10/06/2025 12:33,-,0.0 dias,-,-,-,-,2025-06-10 12:32:00,
1766676,Contrato Ativo,integracao-projetoisp,-,10/06/2025 12:33,-,-,-,-,-,-,-,2025-06-10 12:33:00,
1619221,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:11,04/04/2025 18:18,-,0.13 dias,-,-,-,-,2025-04-04 15:11:00,
1619221,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:18,04/04/2025 18:18,-,0.0 dias,-,-,-,-,2025-04-04 18:18:00,
1619221,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:18,-,-,-,-,-,-,-,2025-04-04 18:18:00,
1619223,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:11,04/04/2025 18:19,-,0.13 dias,-,-,-,-,2025-04-04 15:11:00,
1619223,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:19,04/04/2025 18:20,-,0.0 dias,-,-,-,-,2025-04-04 18:19:00,
1619223,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:20,-,-,-,-,-,-,-,2025-04-04 18:20:00,
1619226,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:12,04/04/2025 18:19,-,0.13 dias,-,-,-,-,2025-04-04 15:12:00,
1619226,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:19,04/04/2025 18:20,-,0.0 dias,-,-,-,-,2025-04-04 18:19:00,
1619226,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:20,-,-,-,-,-,-,-,2025-04-04 18:20:00,
1619228,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:12,04/04/2025 18:20,-,0.13 dias,-,-,-,-,2025-04-04 15:12:00,
1619228,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:20,04/04/2025 18:21,-,0.0 dias,-,-,-,-,2025-04-04 18:20:00,
1619228,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:21,-,-,-,-,-,-,-,2025-04-04 18:21:00,
1619232,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:12,04/04/2025 18:21,-,0.13 dias,-,-,-,-,2025-04-04 15:12:00,
1619232,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:21,04/04/2025 18:21,-,0.0 dias,-,-,-,-,2025-04-04 18:21:00,
1619232,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:21,-,-,-,-,-,-,-,2025-04-04 18:21:00,
1619237,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:13,04/04/2025 18:21,-,0.13 dias,-,-,-,-,2025-04-04 15:13:00,
1619237,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:21,04/04/2025 18:22,-,0.0 dias,-,-,-,-,2025-04-04 18:21:00,
1619237,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:22,-,-,-,-,-,-,-,2025-04-04 18:22:00,
1619239,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:13,04/04/2025 18:22,-,0.13 dias,-,-,-,-,2025-04-04 15:13:00,
1619239,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:22,04/04/2025 18:23,-,0.0 dias,-,-,-,-,2025-04-04 18:22:00,
1619239,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:23,-,-,-,-,-,-,-,2025-04-04 18:23:00,
1619242,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:13,04/04/2025 18:23,-,0.13 dias,-,-,-,-,2025-04-04 15:13:00,
1619242,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:23,04/04/2025 18:24,-,0.0 dias,-,-,-,-,2025-04-04 18:23:00,
1619242,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:24,26/06/2025 11:23,-,82.71 dias,-,-,-,-,2025-04-04 18:24:00,
1619242,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,26/06/2025 11:23,26/06/2025 11:24,-,0.0 dias,-,-,-,-,2025-06-26 11:23:00,
1619242,Enviado para o RM (Integração),integracao-projetoisp,-,26/06/2025 11:24,26/06/2025 11:24,-,0.0 dias,-,-,-,-,2025-06-26 11:24:00,
1619242,Contrato Ativo,integracao-projetoisp,-,26/06/2025 11:24,-,-,-,-,-,-,-,2025-06-26 11:24:00,
1619244,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:14,04/04/2025 18:24,-,0.13 dias,-,-,-,-,2025-04-04 15:14:00,
1619244,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:24,04/04/2025 18:24,-,0.0 dias,-,-,-,-,2025-04-04 18:24:00,
1619244,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:24,-,-,-,-,-,-,-,2025-04-04 18:24:00,
1619247,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:14,04/04/2025 18:24,-,0.13 dias,-,-,-,-,2025-04-04 15:14:00,
1619247,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:24,04/04/2025 18:25,-,0.0 dias,-,-,-,-,2025-04-04 18:24:00,
1619247,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:25,-,-,-,-,-,-,-,2025-04-04 18:25:00,
1619249,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:14,04/04/2025 18:25,-,0.13 dias,-,-,-,-,2025-04-04 15:14:00,
1619249,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:25,04/04/2025 18:26,-,0.0 dias,-,-,-,-,2025-04-04 18:25:00,
1619249,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:26,-,-,-,-,-,-,-,2025-04-04 18:26:00,
1619252,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:14,04/04/2025 18:26,-,0.13 dias,-,-,-,-,2025-04-04 15:14:00,
1619252,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:26,04/04/2025 18:26,-,0.0 dias,-,-,-,-,2025-04-04 18:26:00,
1619252,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:26,-,-,-,-,-,-,-,2025-04-04 18:26:00,
1619255,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:15,04/04/2025 18:27,-,0.13 dias,-,-,-,-,2025-04-04 15:15:00,
1619255,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:27,04/04/2025 18:27,-,0.0 dias,-,-,-,-,2025-04-04 18:27:00,
1619255,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:27,23/05/2025 16:50,-,48.93 dias,-,-,-,-,2025-04-04 18:27:00,
1619255,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/05/2025 16:50,23/05/2025 16:51,-,0.0 dias,-,-,-,-,2025-05-23 16:50:00,
1619255,Cancelado,juliana.santos@nava.com.br,-,23/05/2025 16:51,-,-,-,-,-,-,-,2025-05-23 16:51:00,
1619259,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:15,04/04/2025 18:27,-,0.13 dias,-,-,-,-,2025-04-04 15:15:00,
1619259,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:27,04/04/2025 18:28,-,0.0 dias,-,-,-,-,2025-04-04 18:27:00,
1619259,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:28,-,-,-,-,-,-,-,2025-04-04 18:28:00,
1619263,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:15,04/04/2025 18:28,-,0.13 dias,-,-,-,-,2025-04-04 15:15:00,
1619263,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:28,04/04/2025 18:29,-,0.0 dias,-,-,-,-,2025-04-04 18:28:00,
1619263,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:29,23/07/2025 16:26,-,109.91 dias,-,-,-,-,2025-04-04 18:29:00,
1619263,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/07/2025 16:26,23/07/2025 16:27,-,0.0 dias,-,-,-,-,2025-07-23 16:26:00,
1619263,Enviado para o RM (Integração),integracao-projetoisp,-,23/07/2025 16:27,23/07/2025 16:27,-,0.0 dias,-,-,-,-,2025-07-23 16:27:00,
1619263,Contrato Ativo,integracao-projetoisp,-,23/07/2025 16:27,-,-,-,-,-,-,-,2025-07-23 16:27:00,
1619265,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:16,04/04/2025 18:29,-,0.13 dias,-,-,-,-,2025-04-04 15:16:00,
1619265,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:29,04/04/2025 18:30,-,0.0 dias,-,-,-,-,2025-04-04 18:29:00,
1619265,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:30,-,-,-,-,-,-,-,2025-04-04 18:30:00,
1619269,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:16,04/04/2025 18:29,-,0.13 dias,-,-,-,-,2025-04-04 15:16:00,
1619269,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:29,04/04/2025 18:31,-,0.0 dias,-,-,-,-,2025-04-04 18:29:00,
1619269,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:31,-,-,-,-,-,-,-,2025-04-04 18:31:00,
1619272,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:16,04/04/2025 18:30,-,0.13 dias,-,-,-,-,2025-04-04 15:16:00,
1619272,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:30,04/04/2025 18:32,-,0.0 dias,-,-,-,-,2025-04-04 18:30:00,
1619272,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:32,-,-,-,-,-,-,-,2025-04-04 18:32:00,
1619274,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:17,04/04/2025 18:31,-,0.14 dias,-,-,-,-,2025-04-04 15:17:00,
1619274,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:31,04/04/2025 18:32,-,0.0 dias,-,-,-,-,2025-04-04 18:31:00,
1619274,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:32,-,-,-,-,-,-,-,2025-04-04 18:32:00,
1619276,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:17,04/04/2025 18:32,-,0.14 dias,-,-,-,-,2025-04-04 15:17:00,
1619276,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:32,04/04/2025 18:32,-,0.0 dias,-,-,-,-,2025-04-04 18:32:00,
1619276,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:32,-,-,-,-,-,-,-,2025-04-04 18:32:00,
1619279,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:17,04/04/2025 18:33,-,0.14 dias,-,-,-,-,2025-04-04 15:17:00,
1619279,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:33,04/04/2025 18:33,-,0.0 dias,-,-,-,-,2025-04-04 18:33:00,
1619279,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:33,-,-,-,-,-,-,-,2025-04-04 18:33:00,
1619281,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:17,04/04/2025 18:33,-,0.14 dias,-,-,-,-,2025-04-04 15:17:00,
1619281,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:33,04/04/2025 18:34,-,0.0 dias,-,-,-,-,2025-04-04 18:33:00,
1619281,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:34,10/06/2025 16:30,-,66.91 dias,-,-,-,-,2025-04-04 18:34:00,
1619281,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,10/06/2025 16:30,10/06/2025 16:30,-,0.0 dias,-,-,-,-,2025-06-10 16:30:00,
1619281,Contratos Encerrados,thais.roberta@nava.com.br,-,10/06/2025 16:30,-,-,-,-,-,-,-,2025-06-10 16:30:00,
1766738,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 12:55,10/06/2025 12:55,-,0.0 dias,-,-,-,-,2025-06-10 12:55:00,
1766738,Enviado para o RM (Integração),integracao-projetoisp,-,10/06/2025 12:55,10/06/2025 12:56,-,0.0 dias,-,-,-,-,2025-06-10 12:55:00,
1766738,Contrato Ativo,integracao-projetoisp,-,10/06/2025 12:56,-,-,-,-,-,-,-,2025-06-10 12:56:00,
1619283,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:18,04/04/2025 18:34,-,0.14 dias,-,-,-,-,2025-04-04 15:18:00,
1619283,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:34,04/04/2025 18:35,-,0.0 dias,-,-,-,-,2025-04-04 18:34:00,
1619283,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:35,-,-,-,-,-,-,-,2025-04-04 18:35:00,
1619285,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:18,04/04/2025 18:35,-,0.14 dias,-,-,-,-,2025-04-04 15:18:00,
1619285,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:35,04/04/2025 18:35,-,0.0 dias,-,-,-,-,2025-04-04 18:35:00,
1619285,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:35,-,-,-,-,-,-,-,2025-04-04 18:35:00,
1619287,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:18,04/04/2025 18:35,-,0.14 dias,-,-,-,-,2025-04-04 15:18:00,
1619287,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:35,04/04/2025 18:36,-,0.0 dias,-,-,-,-,2025-04-04 18:35:00,
1619287,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:36,-,-,-,-,-,-,-,2025-04-04 18:36:00,
1684825,Aguardando Verificação/Aprovação (NAVA),-,-,29/04/2025 11:58,29/04/2025 11:59,-,0.0 dias,-,-,-,-,2025-04-29 11:58:00,
1684825,Enviado para o RM (Integração),integracao-projetoisp,-,29/04/2025 11:59,29/04/2025 12:00,-,0.0 dias,-,-,-,-,2025-04-29 11:59:00,
1684825,Contrato Ativo,integracao-projetoisp,-,29/04/2025 12:00,29/04/2025 12:14,-,0.01 dias,-,-,-,-,2025-04-29 12:00:00,
1684825,Contratos Encerrados,thais.roberta@nava.com.br,-,29/04/2025 12:14,-,-,-,-,-,-,-,2025-04-29 12:14:00,
1619289,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:19,04/04/2025 18:36,-,0.14 dias,-,-,-,-,2025-04-04 15:19:00,
1619289,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:36,04/04/2025 18:37,-,0.0 dias,-,-,-,-,2025-04-04 18:36:00,
1619289,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:37,-,-,-,-,-,-,-,2025-04-04 18:37:00,
1619291,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:19,04/04/2025 18:37,-,0.14 dias,-,-,-,-,2025-04-04 15:19:00,
1619291,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:37,04/04/2025 18:38,-,0.0 dias,-,-,-,-,2025-04-04 18:37:00,
1619291,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:38,16/06/2025 15:06,-,72.85 dias,-,-,-,-,2025-04-04 18:38:00,
1619291,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,16/06/2025 15:06,16/06/2025 15:06,-,0.0 dias,-,-,-,-,2025-06-16 15:06:00,
1619291,Contratos Encerrados,gabriels.santos@nava.com.br,-,16/06/2025 15:06,-,-,-,-,-,-,-,2025-06-16 15:06:00,
1619293,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:19,04/04/2025 18:38,-,0.14 dias,-,-,-,-,2025-04-04 15:19:00,
1619293,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:38,04/04/2025 18:39,-,0.0 dias,-,-,-,-,2025-04-04 18:38:00,
1619293,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:39,-,-,-,-,-,-,-,2025-04-04 18:39:00,
1619295,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:20,04/04/2025 18:38,-,0.14 dias,-,-,-,-,2025-04-04 15:20:00,
1619295,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:38,04/04/2025 18:39,-,0.0 dias,-,-,-,-,2025-04-04 18:38:00,
1619295,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:39,-,-,-,-,-,-,-,2025-04-04 18:39:00,
1619299,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:20,04/04/2025 18:39,-,0.14 dias,-,-,-,-,2025-04-04 15:20:00,
1619299,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:39,04/04/2025 18:40,-,0.0 dias,-,-,-,-,2025-04-04 18:39:00,
1619299,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:40,-,-,-,-,-,-,-,2025-04-04 18:40:00,
1619303,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:20,04/04/2025 18:40,-,0.14 dias,-,-,-,-,2025-04-04 15:20:00,
1619303,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:40,04/04/2025 18:41,-,0.0 dias,-,-,-,-,2025-04-04 18:40:00,
1619303,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:41,-,-,-,-,-,-,-,2025-04-04 18:41:00,
1766762,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 13:02,-,-,-,-,-,-,-,2025-06-10 13:02:00,
1766763,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 13:02,10/06/2025 13:02,-,0.0 dias,-,-,-,-,2025-06-10 13:02:00,
1766763,Enviado para o RM (Integração),integracao-projetoisp,-,10/06/2025 13:02,10/06/2025 13:03,-,0.0 dias,-,-,-,-,2025-06-10 13:02:00,
1766763,Contrato Ativo,integracao-projetoisp,-,10/06/2025 13:03,-,-,-,-,-,-,-,2025-06-10 13:03:00,
1766764,Aguardando Verificação/Aprovação (NAVA),-,-,10/06/2025 13:02,-,-,-,-,-,-,-,2025-06-10 13:02:00,
1619308,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:21,04/04/2025 18:41,-,0.14 dias,-,-,-,-,2025-04-04 15:21:00,
1619308,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:41,04/04/2025 18:42,-,0.0 dias,-,-,-,-,2025-04-04 18:41:00,
1619308,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:42,-,-,-,-,-,-,-,2025-04-04 18:42:00,
1619310,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:21,04/04/2025 18:42,-,0.14 dias,-,-,-,-,2025-04-04 15:21:00,
1619310,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:42,04/04/2025 18:43,-,0.0 dias,-,-,-,-,2025-04-04 18:42:00,
1619310,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:43,-,-,-,-,-,-,-,2025-04-04 18:43:00,
1619306,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:21,04/04/2025 18:41,-,0.14 dias,-,-,-,-,2025-04-04 15:21:00,
1619306,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:41,04/04/2025 18:42,-,0.0 dias,-,-,-,-,2025-04-04 18:41:00,
1619306,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:42,-,-,-,-,-,-,-,2025-04-04 18:42:00,
1619312,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:21,04/04/2025 18:43,-,0.14 dias,-,-,-,-,2025-04-04 15:21:00,
1619312,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:43,04/04/2025 18:44,-,0.0 dias,-,-,-,-,2025-04-04 18:43:00,
1619312,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:44,07/08/2025 14:28,-,124.82 dias,-,-,-,-,2025-04-04 18:44:00,
1619312,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,07/08/2025 14:28,07/08/2025 14:29,-,0.0 dias,-,-,-,-,2025-08-07 14:28:00,
1619312,Contratos Encerrados,gabriels.santos@nava.com.br,-,07/08/2025 14:29,-,-,-,-,-,-,-,2025-08-07 14:29:00,
1619314,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:22,04/04/2025 18:44,-,0.14 dias,-,-,-,-,2025-04-04 15:22:00,
1619314,Enviado para o RM (Integração),carlos@zapform.com.br,-,04/04/2025 18:44,04/04/2025 18:44,-,0.0 dias,-,-,-,-,2025-04-04 18:44:00,
1619314,Contrato Ativo,carlos@zapform.com.br,-,04/04/2025 18:44,-,-,-,-,-,-,-,2025-04-04 18:44:00,
1619316,Aguardando Verificação/Aprovação (NAVA),-,-,04/04/2025 15:22,04/04/2025 18:44,-,0.14 dias,-,-,-,-,2025-04-04 15:22:00,
