ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Etiquetas,Prioridade,Nome Card,Período do contrato (Meses),Dias antes do vencimento para receber fatura,Valor,Dia de vencimento,Meio de pagamento,Designação,Data de início do contrato,Cobranças avulsas,Link da card na Viabilidade,Card ID na Viabilidade,Unnamed: 20,Unnamed: 21,Unnamed: 22,
1619369,Jurídico,EMPASOFT LTDA,03404680000105,Contrato Ativo,04/04/2025,07/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COCAMAR - IP DEDICADO /30 - ATALAIA - ALI5010005,12,10,890,10,Boleto Bancário,ALI5010005,16/04/2024,[],https://app.zapform.com.br/c/726/workflow/1619367,1619367,-,,,
1619372,Jurídico,ITMINDS CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,13382694000110,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L872 - BB PRESTES MAIA - SBO5011935,12,10,"272,9",15,Boleto Bancário,SBO5011935,11/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619371,1619371,-,,,
1619376,Jurídico,ZUM PROVEDOR DE SOLUCOES LTDA,18328345000134,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L1093 - SANTARÉM - SRM5017509,12,10,199,25,Boleto Bancário,SRM5017509,22/08/2024,[],https://app.zapform.com.br/c/726/workflow/1619375,1619375,-,,,
1619380,Jurídico,BCMG INTERNET LTDA,04964902000107,Contrato Ativo,04/04/2025,07/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L734 - VILA BELMIRO EXPRESS - STS5012252,12,10,250,30,Boleto Bancário,STS5012252,06/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619377,1619377,-,,,
1619382,Jurídico,BCMG INTERNET LTDA,04964902000107,Contrato Ativo,04/04/2025,09/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L848 - BB CANAL 3 - STS5012253,12,10,"250,00",30,Boleto Bancário,STS5012253,06/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619381,1619381,-,,,
1619384,Jurídico,6 P TELECOM LTDA,10299125000118,Contrato Ativo,04/04/2025,04/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COCAMAR - IP DEDICADO /30 - PRIMEIRO DE MAIO - POM5010033,12,10,"800,00",9,Boleto Bancário,POM5010033,20/09/2024,[],https://app.zapform.com.br/c/726/workflow/1619383,1619383,-,,,
1193400,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,21/08/2024,21/08/2024,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,,,
1619386,Jurídico,CEDNET PROVEDOR DE INTERNET LTDA,08752674000154,Contrato Ativo,04/04/2025,26/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 652 - IPAUSSU/SP - LINK PRINCIPAL - IAC5010033,12,10,"130,00",25,Boleto Bancário,IAC5010033,31/07/2024,[],https://app.zapform.com.br/c/726/workflow/1619385,1619385,-,,,
1619390,Jurídico,ZUM PROVEDOR DE SOLUCOES LTDA,18328345000134,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1113 - SHC RIO TAPAJOS - LINK BACKUP - SRM5017504,12,10,199,25,Boleto Bancário,SRM5017504,27/08/2024,[],https://app.zapform.com.br/c/726/workflow/1619389,1619389,-,,,
1619392,Jurídico,EVANGELISTA COMUNICACOES LTDA,10507495000101,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COCAMAR - IP DEDICADO /30 - ASTORGA - ATG5010033,12,10,999,10,Boleto Bancário,ATG5010033,18/09/2024,[],https://app.zapform.com.br/c/726/workflow/1619391,1619391,-,,,
1619394,Jurídico,EVANGELISTA COMUNICACOES LTDA,10507495000101,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COCAMAR - IP DEDICADO /30 - WARTA - LDA5010449,12,10,999,10,Boleto Bancário,LDA5010449,25/09/2024,[],https://app.zapform.com.br/c/726/workflow/1619393,1619393,-,,,
1619396,Jurídico,TOGO NET,09363864000142,Contratos Encerrados,04/04/2025,18/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE LT1 - ARAGUACU - TO - AGENCIA DE DEFESA AGROPECUARIA DO ESTADO DO TOCANTINS - AGW5010015,12,10,"169,9",14,Boleto Bancário,AGW5010015,11/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619395,1619395,-,,,
1619399,Jurídico,TESA,02777002000540,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1451 - PARK SHOPPING JACAREPAGUA - RJO60020904,12,10,"139,9",25,Boleto Bancário,RJO60020904,25/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619398,1619398,-,,,
1619401,Jurídico,TOGO NET,09363864000142,Contrato Ativo,04/04/2025,19/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE LT1 - ARAGUACU - TO - ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A. - AGW5010016,12,10,"169,9",14,Boleto Bancário,AGW5010016,11/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619400,1619400,-,,,
1619403,Jurídico,FPNET,17981492000146,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - COSTA RICA - MS - POLICIA MILITAR DO ESTADO DE MS - KCA5010062,12,10,"169,9",25,Boleto Bancário,KCA5010062,15/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619402,1619402,-,,,
1619409,Jurídico,FPNET,17981492000146,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - COSTA RICA - MS - SECRETARIA DE ESTADO DE EDUCACAO DE MATO GROSSO DO SUL - KCA5010064,12,10,"169,9",25,Boleto Bancário,KCA5010064,15/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619405,1619405,-,,,
1619411,Jurídico,ATIVANET TELECOM LTDA,556796375360,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - IVINHEMA - MS - SECRETARIA DE ESTADO DE EDUCACAO DE MATO GROSSO DO SUL - IVH5010067,12,10,120,25,Boleto Bancário,IVH5010067,22/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619410,1619410,-,,,
1619414,Jurídico,ATIVANET TELECOM LTDA,556796375360,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - IVINHEMA - MS - POLICIA MILITAR DO ESTADO DE MS - IVH5010063,12,10,120,25,Boleto Bancário,IVH5010063,22/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619413,1619413,-,,,
1619418,Jurídico,ATIVANET TELECOM LTDA,556796375360,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - DEODAPOLIS - MS - SECRETARIA DE ESTADO DE EDUCACAO DE MATO GROSSO DO SUL - DPS5010049,12,10,120,25,Boleto Bancário,DPS5010049,22/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619417,1619417,-,,,
1619420,Jurídico,TELE FIBRAS INTERNET BANDA LARGA,29709036000120,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - DEODAPOLIS MS - MS - SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL E DOS DIREI - DPS5010047,12,10,216,25,Boleto Bancário,DPS5010047,24/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619419,1619419,-,,,
1619422,Jurídico,TELE FIBRAS INTERNET BANDA LARGA,29709036000120,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - FATIMA DO SUL - MS - SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL E DOS DIREI - FSU5010058,12,10,216,25,Boleto Bancário,FSU5010058,24/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619421,1619421,-,,,
1619425,Jurídico,ITMINDS CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,13382694000110,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L075 - SHC S.BERNARDO - SBO5011939,12,10,"189,9",10,Boleto Bancário,SBO5011939,10/09/2024,[],https://app.zapform.com.br/c/726/workflow/1619423,1619423,-,,,
1619427,Jurídico,R. A. NOGUEIRA COMERCIO DE EQUIPAMENTOS DE INFORMATICA,08094551000173,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BB - IP DEDICADO /32 - BANCO DO BRASIL SA - SAO FRANCISCO DE ITABAPOANA - SFIA1930317,12,10,"129,9",25,Boleto Bancário,SFIA1930317,04/12/2024,[],https://app.zapform.com.br/c/726/workflow/1619426,1619426,-,,,
1619429,Jurídico,NEXTALL TELECOMUNICACOES EMPREENDIMENTOS LTDA,30859182000111,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - PENALVA - MA - BANCO BRADESCO S.A. - PLV5010958,12,10,"199,9",15,Boleto Bancário,PLV5010958,13/01/2025,[],https://app.zapform.com.br/c/726/workflow/1619428,1619428,-,,,
1619431,Jurídico,TESA,02777002000540,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L051 - SHC ITABORAÍ PLAZA - IOY1969922,12,10,"159,9",25,Boleto Bancário,IOY1969922,10/12/2024,[],https://app.zapform.com.br/c/726/workflow/1619430,1619430,-,,,
1619433,Jurídico,RENATO ANJOS FERREIRA,06145073000158,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - TJ MT - NOVA XAVANTINA - CDC5010238,12,10,100,30,Boleto Bancário,CDC5010238,28/01/2024,[],https://app.zapform.com.br/c/726/workflow/1619432,1619432,-,,,
1619435,Jurídico,NIPPONTEC TELECOMUNICACOES,05875227000102,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - UUC5011649,12,10,500,20,Boleto Bancário,UUC5011649,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1619434,1619434,-,,,
1619437,Jurídico,ANDERLINE MULTIMIDIA LTDA,17626601000107,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - SXQ5010096,12,10,95,5,Boleto Bancário,SXQ5010096,05/02/2023,[],https://app.zapform.com.br/c/726/workflow/1619436,1619436,-,,,
1619440,Jurídico,FAXT TELECOMUNICACOES LTDA.,06537806000108,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - CGK5010130,12,10,149,15,Boleto Bancário,CGK5010130,15/07/2023,[],https://app.zapform.com.br/c/726/workflow/1619438,1619438,-,,,
1619443,Jurídico,STAR NET PROVEDORES EIRELI,04776785000140,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - MTP5012758,12,10,400,20,Boleto Bancário,MTP5012758,20/01/2022,[],https://app.zapform.com.br/c/726/workflow/1619442,1619442,-,,,
1619445,Jurídico,FORTE TELECOM LTDA,08436839000189,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - CAMPUS RIO PARAÍBA DO SUL - UEPA (TUNDIS) - CMC1931088,12,10,600,15,Boleto Bancário,CMC1931088,01/10/2024,[],https://app.zapform.com.br/c/726/workflow/1619444,1619444,-,,,
1619447,Jurídico,FORTE TELECOM LTDA,08436839000189,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - CAMPUS RIO PARAÍBA DO SUL - UEPA (TUNDIS) - CPS2034298,12,10,600,15,Boleto Bancário,CPS2034298,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619446,1619446,-,,,
1619450,Jurídico,ESADI EMPRESA DE SERVICOS ADMINISTRATIVO DE ITUBERA LTDA,01705536000175,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - IUR5011279,12,10,"99,9",23,Boleto Bancário,IUR5011279,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1619448,1619448,-,,,
1619452,Jurídico,ACESSE COMUNICACAO LTDA,10462644000155,Contratos Encerrados,04/04/2025,05/05/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - ACPO5010506,12,10,"89,9",30,Boleto Bancário,ACPO5010506,30/01/2022,[],https://app.zapform.com.br/c/726/workflow/1619451,1619451,-,,,
1619455,Jurídico,ALENILDE BRITO XAVIER OLIVEIRA,00082434000188,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA ITARANTIM BA - IRM5010726,12,10,210,28,Boleto Bancário,IRM5010726,28/10/2023,[],https://app.zapform.com.br/c/726/workflow/1619453,1619453,-,,,
1619457,Jurídico,NARI EQUIPAMENTOS DE COMUNICACAO LTDA,11393662000195,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - FRS5010332,12,10,150,28,Boleto Bancário,FRS5010332,28/02/2023,[],https://app.zapform.com.br/c/726/workflow/1619456,1619456,-,,,
1619459,Jurídico,FAXT TELECOMUNICACOES LTDA.,06537806000108,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA SERRA AZUL DE MINAS - SZU5010074,12,10,"99,9",20,Boleto Bancário,SZU5010074,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619458,1619458,-,,,
1619462,Jurídico,A & G TELECOMUNICACOES LTDA,13372724000108,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE - PAA LIMOEIRO DO AJURU - LJU5010319,12,10,400,10,Boleto Bancário,LJU5010319,12/09/2024,[],https://app.zapform.com.br/c/726/workflow/1619461,1619461,-,,,
1619466,Jurídico,NARI EQUIPAMENTOS DE COMUNICACAO LTDA,11393662000195,Contratos Encerrados,04/04/2025,26/05/2025,-,Sem prioridade,WI-FI PAA JURIPIRANGA - lista dos 152 links Bradesco - JNG5010489,12,10,100,25,Boleto Bancário,JNG5010489,25/01/2023,[],https://app.zapform.com.br/c/726/workflow/1619465,1619465,-,,,
1619468,Jurídico,ANDERSON LOPES DA SILVA,27336980000154,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE MUDANÇA DE ENDEREÇO - FÓRUM DE NOVO AIRÃO (VARA ÚNICA) - NOR5010137,12,10,300,15,Boleto Bancário,NOR5010137,15/02/2024,[],https://app.zapform.com.br/c/726/workflow/1619467,1619467,-,,,
1619470,Jurídico,SIDI SERVICOS DE COMUNICACAO LTDA,26605545000115,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BDN PAE MINIST PUB EST AMAZONAS - MNS5401069,12,10,350,25,Boleto Bancário,MNS5401069,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619469,1619469,-,,,
1619472,Jurídico,DESKTOP S.A.,08170849000115,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG. ARARAQUARA - ARQ5010444,12,10,"189,9",25,Boleto Bancário,ARQ5010444,25/01/2024,[],https://app.zapform.com.br/c/726/workflow/1619471,1619471,-,,,
1619474,Jurídico,V1 INFORMATICA,13215889000176,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG AGUAS FORMOSAS - AGF5012610,12,10,150,25,Boleto Bancário,AGF5012610,25/02/2024,[],https://app.zapform.com.br/c/726/workflow/1619473,1619473,-,,,
1619479,Jurídico,BUTZEN E MENTGES LTDA,10635372000148,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 11 - Guarani das Missões - GMS5010024,12,10,"99,9",25,Boleto Bancário,GMS5010024,25/03/2023,[],https://app.zapform.com.br/c/726/workflow/1619475,1619475,-,,,
1619482,Jurídico,V1 INFORMATICA,13215889000176,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - MACHACALIS MG - MHS5010749,12,10,150,25,Boleto Bancário,MHS5010749,25/05/2023,[],https://app.zapform.com.br/c/726/workflow/1619481,1619481,-,,,
1685019,Jurídico,PONTO NET TELECOM,556499502050,Contratos Encerrados,29/04/2025,29/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - ITAU UNIBANCO SA - AG 5313 CORUMBAIBA GO,11,10,119.9,15,Boleto Bancário,CUM5010010,15/04/2023,"[{' Cobrança avulsa': 1, '01 - Dias antes do vencimento': 100, '02 - Valor': 119.9, '03 - Data de vencimento': '15/04/2025', '04 - Meio de pagamento': 'OptionList;1;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'CUM5010010'}]",https://app.zapform.com.br/c/726/workflow/1600931,1600931,-,,,
1619485,Jurídico,JG TELECOM COM. E SERVS. LTDA,30353456000104,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG SAO JOAO DA PONTE / MG - SJT5010596,12,10,"199,9",15,Boleto Bancário,SJT5010596,15/10/2022,[],https://app.zapform.com.br/c/726/workflow/1619484,1619484,-,,,
1619487,Jurídico,ULTRATELECOM PROVEDORA DE INTERNET EIRELI,08543640000150,Contrato Ativo,04/04/2025,23/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOTE 2 - LOJA 222 - Caçador - CDR5010064,12,10,"150,00",20,Boleto Bancário,CDR5010064,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1619486,1619486,-,,,
1619489,Jurídico,VIAVETORIAL TELECOMUNICACOES LTDA,10864699000191,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PLANO DE AÇÃO - QUERO QUERO - LOJA 341 - SSN5010027,12,10,199,25,Boleto Bancário,SSN5010027,25/04/2023,[],https://app.zapform.com.br/c/726/workflow/1619488,1619488,-,,,
1619492,Jurídico,ALLFIBER TELECOMSERVICOS DE TELECOMUNICACOESLTDA,23150425000263,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG ATAIDE TEIVE - BVA5140361,12,10,185,15,Boleto Bancário,BVA5140361,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1619491,1619491,-,,,
1619494,Jurídico,DESKTOP S.A.,08170849000115,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - BRADESCO - PROJETO 368 - BRAD-308 - AMERICO BRASILIENSE - ABS5010045,12,10,"189,9",28,Boleto Bancário,ABS5010045,28/06/2023,[],https://app.zapform.com.br/c/726/workflow/1619493,1619493,-,,,
1619498,Jurídico,TECHINFO TELECOMUNICACOES LTDA,07242701000186,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOTE 3 - LOJA 464 - GUARACIABA - GAB5010012,12,10,"199,9",15,Boleto Bancário,GAB5010012,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1619495,1619495,-,,,
1619502,Jurídico,NORTE TELECOM PROVEDOR DE INTERNET LTDA,21154357000102,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PLANO DE AÇÃO - BLOQUEIO/SUPPLY 68 CASOS - CLIENTE OI: BRADESCO - AG PARAUAPEBAS - DESIGNAÇÃO OI: PUP5032382 - PUP5032382,12,10,"119,99",25,Boleto Bancário,PUP5032382,25/03/2023,[],https://app.zapform.com.br/c/726/workflow/1619500,1619500,-,,,
1619506,Jurídico,INTERSOFT INTERNET E SOFTWARE EIRELI,557791702451,Contratos Encerrados,04/04/2025,05/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - PROJETO 368 - BRAD-3693 - PINDAI - PDY5010310,12,10,"69,9",25,Boleto Bancário,PDY5010310,25/03/2023,[],https://app.zapform.com.br/c/726/workflow/1619503,1619503,-,,,
1619510,Jurídico,ALLFIBER TELECOMSERVICOS DE TELECOMUNICACOESLTDA,23150425000263,Contrato Ativo,04/04/2025,16/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - ITAU UNIBANCO SA - AG 6953 BOA VISTA-ASA BRANCA - BVA5140439,12,10,"260,00",10,Boleto Bancário,BVA5140439,10/04/2022,[],https://app.zapform.com.br/c/726/workflow/1619508,1619508,-,,,
1619514,Jurídico,ALENILDE BRITO XAVIER OLIVEIRA,00082434000188,Contratos Encerrados,04/04/2025,22/07/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE - AG POTIRAGUA - POG5010359,12,10,210,25,Boleto Bancário,POG5010359,25/03/2022,[],https://app.zapform.com.br/c/726/workflow/1619513,1619513,-,,,
1619518,Jurídico,JG TELECOM COM. E SERVS. LTDA,30353456000104,Cancelado,04/04/2025,27/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - 220 AG. SDWAN - BKP 2º PROVEDOR (LINK PRINCIPAL) - AG VARZELANDIA - VZN5010512,12,10,99,20,Boleto Bancário,VZN5010512,20/03/2023,[],https://app.zapform.com.br/c/726/workflow/1619515,1619515,-,,,
1619520,Jurídico,SIDI SERVICOS DE COMUNICACAO LTDA,26605545000115,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - BRADESCO - AG MANAUS - MNS5401725,12,10,"899,99",25,Boleto Bancário,MNS5401725,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1619519,1619519,-,,,
1619525,Jurídico,ULTRANET TELECOMUNICACOES LTDA,09425735000131,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - WI-FI - AG BARCELOS - BCL5010107,12,10,540,25,Boleto Bancário,BCL5010107,17/03/2025,[],https://app.zapform.com.br/c/726/workflow/1619522,1619522,-,,,
1619528,Jurídico,EVANGELISTA COMUNICACOES LTDA,10507495000101,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 528 - ROLANDIA - RLA5010036,12,10,"239,9",15,Boleto Bancário,RLA5010036,15/11/2023,[],https://app.zapform.com.br/c/726/workflow/1619527,1619527,-,,,
1619530,Jurídico,VIAVETORIAL TELECOMUNICACOES LTDA,10864699000191,Contrato Ativo,04/04/2025,30/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 584 - GAURAMA - LINK BACKUP - GAU5010014,12,10,199,25,Boleto Bancário,GAU5010014,25/10/2022,[],https://app.zapform.com.br/c/726/workflow/1619529,1619529,-,,,
1619533,Jurídico,NNET TELECOMUNICACAO LIMITADA,12214705000190,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PREFEITURA MUNICIPAL DE IPUBI - SEDE - LINK BACKUP - IPB5011383,12,10,"139,9",15,Boleto Bancário,IPB5011383,07/12/2024,[],https://app.zapform.com.br/c/726/workflow/1619531,1619531,-,,,
1619535,Jurídico,TECHINFO TELECOMUNICACOES LTDA,07242701000186,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 597 - DESCANSO - LINK BACKUP - DCS5010004,12,10,"185,9",15,Boleto Bancário,DCS5010004,15/01/2024,[],https://app.zapform.com.br/c/726/workflow/1619534,1619534,-,,,
1619538,Jurídico,FAXT TELECOMUNICACOES LTDA.,06537806000108,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ITAÚ - LOTE 356 - 3061 - MALACACHETA MG - MCH5010543,12,10,80,25,Boleto Bancário,MCH5010543,25/03/2024,[],https://app.zapform.com.br/c/726/workflow/1619537,1619537,-,,,
1619540,Jurídico,CPW TELECOM LTDA,11072400000129,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - GCF20220525E010 - 1 Acesso de IP Dedicado em CEREJEIRAS/ RO - CJW5010024,12,10,300,25,Boleto Bancário,CJW5010024,25/01/2023,[],https://app.zapform.com.br/c/726/workflow/1619539,1619539,-,,,
1619543,Jurídico,Inter Boa Vista,20402177000121,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - VELOCLOUD - PAA ALTO BOA VISTA - ABVS5010020,12,10,"199,9",25,Boleto Bancário,ABVS5010020,25/05/2023,[],https://app.zapform.com.br/c/726/workflow/1619542,1619542,-,,,
1619545,Jurídico,CPW TELECOM LTDA,11072400000129,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO WI-FI - AG CEREJEIRAS - CJW5010026,12,10,100,25,Boleto Bancário,CJW5010026,25/06/2023,[],https://app.zapform.com.br/c/726/workflow/1619544,1619544,-,,,
1619547,Jurídico,NOG TELECOMUNICACOES LTDA,32447177000127,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - PROJETO MIGRAÇÃO VSAT - PAA CHAPADAO DO CEU - COCE5010024,12,10,"119,94",28,Boleto Bancário,COCE5010024,25/09/2023,[],https://app.zapform.com.br/c/726/workflow/1619546,1619546,-,,,
1619549,Jurídico,Inter Boa Vista,20402177000121,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE REMANEJAMENTO INTERNO - BRADESCO - 220 AG. SDWAN - AG SAO FELIX ARAGUAIA - SXK5010021,12,10,200,20,Boleto Bancário,SXK5010021,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1619548,1619548,-,,,
1619551,Jurídico,BUTZEN E MENTGES LTDA,10635372000148,Contrato Ativo,04/04/2025,04/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 10 - SÃO PAULO DAS MISSOES - SKM5010015,12,10,"89,9",20,Boleto Bancário,SKM5010015,15/08/2023,[],https://app.zapform.com.br/c/726/workflow/1619550,1619550,-,,,
