ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1882557,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:53:16,12/08/2025 17:53,-,-,-,-,-,-,-
1882555,Entregas Finalizadas Manaus,6,-,-,2025-08-12 17:23:38,12/08/2025 17:23,-,-,-,-,-,-,-
1882532,Entregas Finalizadas Manaus,6,-,-,2025-08-12 18:01:20,12/08/2025 18:01,-,-,-,-,-,-,-
1882334,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:05:52,12/08/2025 15:05,13/08/2025 10:20,-,0.8 dias,-,-,-,-
1882334,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 10:20:43,13/08/2025 10:20,13/08/2025 19:57,13/08/2025 10:20,0.4 dias,0.28 dias,Atrasado,577.27,399.27
1882334,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 19:57:59,13/08/2025 19:57,-,-,-,-,-,-,-
1882018,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:59:11,12/08/2025 17:59,-,-,-,-,-,-,-
1881929,Vendedor - Nova Encomenda,1,-,-,2025-08-12 14:35:58,12/08/2025 14:35,13/08/2025 11:38,-,0.88 dias,-,-,-,-
1881929,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:38:19,13/08/2025 11:38,-,13/08/2025 11:38,-,-,-,-,-
1881831,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:24:04,12/08/2025 15:24,-,12/08/2025 15:24,-,-,-,-,-
1881572,Entregas Finalizadas Manaus,6,-,-,2025-08-12 17:34:22,12/08/2025 17:34,-,-,-,-,-,-,-
1881438,Vendedor - Nova Encomenda,1,-,-,2025-08-12 13:41:42,12/08/2025 13:41,-,-,-,-,-,-,-
1881286,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:25:14,12/08/2025 15:25,-,12/08/2025 15:25,-,-,-,-,-
1881102,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 16:11:12,12/08/2025 16:11,-,-,-,-,-,-,-
1880618,Entregas Finalizadas Manaus,6,-,-,2025-08-12 14:20:08,12/08/2025 14:20,-,-,-,-,-,-,-
1880238,Entregas Finalizadas Manaus,6,-,-,2025-08-12 17:48:38,12/08/2025 17:48,-,-,-,-,-,-,-
1880224,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:57:24,12/08/2025 17:57,-,-,-,-,-,-,-
1880172,Entregas Finalizadas Manaus,6,-,-,2025-08-12 17:35:18,12/08/2025 17:35,-,-,-,-,-,-,-
1880171,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 16:39:21,12/08/2025 16:39,13/08/2025 14:02,12/08/2025 16:39,0.89 dias,0.27 dias,Atrasado,1282.7,382.7
1880171,Entregas Finalizadas Manaus,6,-,-,2025-08-13 14:02:04,13/08/2025 14:02,-,-,-,-,-,-,-
1880145,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 13:54:23,12/08/2025 13:54,-,-,-,-,-,-,-
1880034,Vendedor - Nova Encomenda,1,-,-,2025-08-12 10:19:35,12/08/2025 10:19,13/08/2025 10:19,-,1.0 dias,-,-,-,-
1880034,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 10:19:53,13/08/2025 10:19,-,13/08/2025 10:19,-,-,-,-,-
1879966,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:42:40,12/08/2025 11:42,13/08/2025 12:36,12/08/2025 11:42,1.04 dias,0.41 dias,Atrasado,1494.23,594.22
1879966,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 12:36:54,13/08/2025 12:36,-,-,-,-,-,-,-
1879954,Entregas Finalizadas Manaus,6,-,-,2025-08-12 18:24:20,12/08/2025 18:24,-,-,-,-,-,-,-
1879945,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 10:19:52,12/08/2025 10:19,-,-,-,-,-,-,-
1879936,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:46:03,12/08/2025 11:46,13/08/2025 20:40,12/08/2025 11:46,1.37 dias,0.59 dias,Atrasado,1974.28,853.93
1879936,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 20:40:20,13/08/2025 20:40,-,-,-,-,-,-,-
1879918,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 18:07:14,12/08/2025 18:07,-,-,-,-,-,-,-
1879909,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:15:04,12/08/2025 17:15,-,-,-,-,-,-,-
1879891,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:17:33,12/08/2025 09:17,-,-,-,-,-,-,-
1879683,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 13:35:47,12/08/2025 13:35,-,-,-,-,-,-,-
1879679,Vendedor - Nova Encomenda,1,-,-,2025-08-11 22:06:56,11/08/2025 22:06,-,-,-,-,-,-,-
1879570,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 13:41:14,12/08/2025 13:41,-,-,-,-,-,-,-
1879562,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:42:12,12/08/2025 17:42,-,-,-,-,-,-,-
1879560,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:08:26,12/08/2025 17:08,-,-,-,-,-,-,-
1879558,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 18:25:19,12/08/2025 18:25,-,-,-,-,-,-,-
1879515,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 18:08:58,12/08/2025 18:08,-,-,-,-,-,-,-
1879476,Vendedor - Nova Encomenda,1,-,-,2025-08-11 17:19:34,11/08/2025 17:19,-,-,-,-,-,-,-
1879472,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:21:57,12/08/2025 17:21,-,-,-,-,-,-,-
1879296,Vendedor - Nova Encomenda,1,-,-,2025-08-11 16:09:36,11/08/2025 16:09,-,-,-,-,-,-,-
1879169,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 17:09:07,11/08/2025 17:09,-,11/08/2025 17:09,-,-,-,-,-
1878935,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 21:58:43,11/08/2025 21:58,-,-,-,-,-,-,-
1878616,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:10:02,11/08/2025 22:10,-,-,-,-,-,-,-
1878615,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:14:57,11/08/2025 16:14,-,11/08/2025 16:14,-,-,-,-,-
1878612,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 16:58:02,11/08/2025 16:58,-,-,-,-,-,-,-
1878584,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:15:56,11/08/2025 22:15,-,-,-,-,-,-,-
1878565,Entregas Finalizadas Manaus,6,-,-,2025-08-11 13:48:23,11/08/2025 13:48,-,-,-,-,-,-,-
1878559,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:15:37,11/08/2025 16:15,-,11/08/2025 16:15,-,-,-,-,-
1878363,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:18:00,11/08/2025 22:18,-,-,-,-,-,-,-
1878209,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 12:23:39,12/08/2025 12:23,-,-,-,-,-,-,-
1878126,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:06:17,11/08/2025 22:06,-,-,-,-,-,-,-
1878033,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:01:11,11/08/2025 22:01,-,-,-,-,-,-,-
1878029,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:12:32,11/08/2025 22:12,-,-,-,-,-,-,-
1878015,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:09:39,11/08/2025 12:09,-,-,-,-,-,-,-
1877927,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 15:03:58,11/08/2025 15:03,-,-,-,-,-,-,-
1877825,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 21:52:03,11/08/2025 21:52,-,-,-,-,-,-,-
1877672,Entregas Finalizadas Manaus,6,-,-,2025-08-11 17:49:19,11/08/2025 17:49,-,-,-,-,-,-,-
1877608,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 13:21:17,11/08/2025 13:21,-,-,-,-,-,-,-
1877110,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:23:20,11/08/2025 22:23,-,-,-,-,-,-,-
1876921,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 13:38:48,11/08/2025 13:38,-,-,-,-,-,-,-
1876750,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:05:21,11/08/2025 17:05,-,-,-,-,-,-,-
1876666,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:14:31,11/08/2025 17:14,-,-,-,-,-,-,-
1876659,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:23:32,11/08/2025 17:23,-,-,-,-,-,-,-
1876643,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 16:53:43,11/08/2025 16:53,-,-,-,-,-,-,-
1876638,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:20:53,11/08/2025 22:20,-,-,-,-,-,-,-
1876563,Entregas Finalizadas Manaus,6,-,-,2025-08-11 12:53:31,11/08/2025 12:53,-,-,-,-,-,-,-
1876412,Vendedor - Nova Encomenda,1,-,-,2025-08-11 09:15:50,11/08/2025 09:15,-,-,-,-,-,-,-
1876389,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 18:06:10,12/08/2025 18:06,-,-,-,-,-,-,-
1875908,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 15:08:10,11/08/2025 15:08,-,-,-,-,-,-,-
1875821,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:29:49,11/08/2025 22:29,-,-,-,-,-,-,-
1875813,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:33:32,11/08/2025 22:33,-,-,-,-,-,-,-
1875803,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:17:39,11/08/2025 17:17,-,-,-,-,-,-,-
1875766,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:35:59,11/08/2025 22:35,-,-,-,-,-,-,-
1875760,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:19:27,11/08/2025 17:19,-,-,-,-,-,-,-
1875750,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 22:25:38,11/08/2025 22:25,-,-,-,-,-,-,-
1875746,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 12:37:08,09/08/2025 12:37,-,-,-,-,-,-,-
1875729,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:09:31,09/08/2025 13:09,-,-,-,-,-,-,-
1875724,Entregas Finalizadas Manaus,6,-,-,2025-08-09 13:47:40,09/08/2025 13:47,-,-,-,-,-,-,-
1875721,Entregas Finalizadas Manaus,6,-,-,2025-08-09 14:12:03,09/08/2025 14:12,-,-,-,-,-,-,-
1875714,Entregas Finalizadas Manaus,6,-,-,2025-08-09 12:35:40,09/08/2025 12:35,-,-,-,-,-,-,-
1875712,Entregas Finalizadas Manaus,6,-,-,2025-08-09 16:13:23,09/08/2025 16:13,-,-,-,-,-,-,-
1875624,Vendedor - Nova Encomenda,1,-,-,2025-08-08 21:26:22,08/08/2025 21:26,-,-,-,-,-,-,-
1875581,Entregas Finalizadas Manaus,6,-,-,2025-08-09 16:12:46,09/08/2025 16:12,-,-,-,-,-,-,-
1875549,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 12:54:30,09/08/2025 12:54,-,-,-,-,-,-,-
1875542,Entregas Finalizadas Manaus,6,-,-,2025-08-09 16:26:39,09/08/2025 16:26,-,-,-,-,-,-,-
1875505,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 13:28:03,11/08/2025 13:28,-,-,-,-,-,-,-
1875499,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:07:57,09/08/2025 13:07,-,-,-,-,-,-,-
1875440,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 12:17:02,09/08/2025 12:17,-,-,-,-,-,-,-
1875438,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-12 17:31:57,12/08/2025 17:31,-,-,-,-,-,-,-
1875415,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:01:59,09/08/2025 13:01,-,-,-,-,-,-,-
1875271,Vendedor - Nova Encomenda,1,-,-,2025-08-08 15:52:49,08/08/2025 15:52,-,-,-,-,-,-,-
1875243,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:03:19,08/08/2025 17:03,-,-,-,-,-,-,-
1875221,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 10:16:27,09/08/2025 10:16,-,-,-,-,-,-,-
1875215,Vendedor - Nova Encomenda,1,-,-,2025-08-08 15:29:03,08/08/2025 15:29,-,-,-,-,-,-,-
1875207,Vendedor - Nova Encomenda,1,-,-,2025-08-08 15:22:43,08/08/2025 15:22,-,-,-,-,-,-,-
1875168,Entregas Finalizadas Manaus,6,-,-,2025-08-08 17:38:46,08/08/2025 17:38,-,-,-,-,-,-,-
1875130,Entregas Finalizadas Manaus,6,-,-,2025-08-08 19:45:49,08/08/2025 19:45,-,-,-,-,-,-,-
1875113,Entregas Finalizadas Manaus,6,-,-,2025-08-08 19:17:35,08/08/2025 19:17,-,-,-,-,-,-,-
1875098,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 19:59:38,08/08/2025 19:59,-,-,-,-,-,-,-
1875020,Entregas Finalizadas Manaus,6,-,-,2025-08-08 21:25:12,08/08/2025 21:25,-,-,-,-,-,-,-
1875004,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 20:04:18,08/08/2025 20:04,-,-,-,-,-,-,-
1874981,Entregas Finalizadas Manaus,6,-,-,2025-08-08 18:14:09,08/08/2025 18:14,-,-,-,-,-,-,-
1874930,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:41:11,08/08/2025 17:41,-,-,-,-,-,-,-
1874922,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:06:35,08/08/2025 17:06,-,-,-,-,-,-,-
1874864,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:13:05,08/08/2025 17:13,-,-,-,-,-,-,-
1874848,Entregas Finalizadas Manaus,6,-,-,2025-08-08 17:50:15,08/08/2025 17:50,-,-,-,-,-,-,-
1874828,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 18:37:17,08/08/2025 18:37,-,-,-,-,-,-,-
1874823,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 20:06:09,08/08/2025 20:06,-,-,-,-,-,-,-
1874806,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:12:34,09/08/2025 13:12,-,-,-,-,-,-,-
1874800,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-08 16:33:42,08/08/2025 16:33,-,08/08/2025 16:33,-,-,-,-,-
1874727,Entregas Finalizadas Manaus,6,-,-,2025-08-08 18:11:46,08/08/2025 18:11,-,-,-,-,-,-,-
1874718,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 17:21:48,11/08/2025 17:21,-,-,-,-,-,-,-
1874659,Entregas Finalizadas Manaus,6,-,-,2025-08-08 22:25:45,08/08/2025 22:25,-,-,-,-,-,-,-
1874622,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:19:29,08/08/2025 17:19,-,-,-,-,-,-,-
1874605,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:55:22,08/08/2025 17:55,-,-,-,-,-,-,-
1874596,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:34:32,08/08/2025 17:34,-,-,-,-,-,-,-
1874584,Vendedor - Nova Encomenda,1,-,-,2025-08-08 10:43:15,08/08/2025 10:43,-,-,-,-,-,-,-
1874577,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:06:10,09/08/2025 13:06,-,-,-,-,-,-,-
1874551,Entregas Finalizadas Manaus,6,-,-,2025-08-08 20:23:03,08/08/2025 20:23,-,-,-,-,-,-,-
1874529,Vendedor - Nova Encomenda,1,-,-,2025-08-08 10:21:10,08/08/2025 10:21,-,-,-,-,-,-,-
1874501,Entregas Finalizadas Manaus,6,-,-,2025-08-08 19:24:06,08/08/2025 19:24,-,-,-,-,-,-,-
1874499,Entregas Finalizadas Manaus,6,-,-,2025-08-08 21:30:01,08/08/2025 21:30,-,-,-,-,-,-,-
1874496,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:14:22,08/08/2025 17:14,-,-,-,-,-,-,-
1874481,Vendedor - Nova Encomenda,1,-,-,2025-08-08 10:10:22,08/08/2025 10:10,-,-,-,-,-,-,-
1874468,Vendedor - Nova Encomenda,1,-,-,2025-08-08 10:00:09,08/08/2025 10:00,-,-,-,-,-,-,-
1874460,Entregas Finalizadas Manaus,6,-,-,2025-08-08 18:13:44,08/08/2025 18:13,-,-,-,-,-,-,-
1874421,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 13:00:55,08/08/2025 13:00,-,-,-,-,-,-,-
1874417,Entregas Finalizadas Manaus,6,-,-,2025-08-08 14:37:32,08/08/2025 14:37,-,-,-,-,-,-,-
1874253,Entregas Finalizadas Manaus,6,-,-,2025-08-08 15:01:42,08/08/2025 15:01,-,-,-,-,-,-,-
1874237,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:24:08,08/08/2025 17:24,-,-,-,-,-,-,-
1874233,Entregas Finalizadas Manaus,6,-,-,2025-08-08 19:03:29,08/08/2025 19:03,-,-,-,-,-,-,-
1874231,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 14:08:15,08/08/2025 14:08,-,-,-,-,-,-,-
1874228,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 12:42:22,09/08/2025 12:42,-,-,-,-,-,-,-
1874226,Vendedor - Nova Encomenda,1,-,-,2025-08-07 18:17:31,07/08/2025 18:17,-,-,-,-,-,-,-
1874221,Entregas Finalizadas Manaus,6,-,-,2025-08-08 15:07:02,08/08/2025 15:07,-,-,-,-,-,-,-
1874219,Entregas Finalizadas Manaus,6,-,-,2025-08-08 19:16:25,08/08/2025 19:16,-,-,-,-,-,-,-
1874211,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 12:36:50,08/08/2025 12:36,-,-,-,-,-,-,-
1874207,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:13:00,11/08/2025 16:13,-,11/08/2025 16:13,-,-,-,-,-
1874198,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 14:25:06,08/08/2025 14:25,-,-,-,-,-,-,-
1874111,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:21:31,08/08/2025 17:21,-,-,-,-,-,-,-
1874097,Entregas Finalizadas Manaus,6,-,-,2025-08-08 21:58:24,08/08/2025 21:58,-,-,-,-,-,-,-
1874039,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:20:40,07/08/2025 17:20,-,-,-,-,-,-,-
1874032,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-09 13:39:27,09/08/2025 13:39,-,-,-,-,-,-,-
1873946,Vendedor - Nova Encomenda,1,-,-,2025-08-07 15:32:33,07/08/2025 15:32,-,-,-,-,-,-,-
1873892,Entregas Finalizadas Manaus,6,-,-,2025-08-07 19:36:35,07/08/2025 19:36,-,-,-,-,-,-,-
1873813,Entregas Finalizadas Manaus,6,-,-,2025-08-07 18:34:54,07/08/2025 18:34,-,-,-,-,-,-,-
1873807,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:08:02,07/08/2025 19:08,-,-,-,-,-,-,-
1873787,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:09:06,07/08/2025 17:09,-,-,-,-,-,-,-
1873784,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 18:28:47,07/08/2025 18:28,-,-,-,-,-,-,-
1873765,Entregas Finalizadas Manaus,6,-,-,2025-08-08 09:13:38,08/08/2025 09:13,-,-,-,-,-,-,-
1873762,Entregas Finalizadas Manaus,6,-,-,2025-08-07 17:43:43,07/08/2025 17:43,-,-,-,-,-,-,-
1873734,Entregas Finalizadas Manaus,6,-,-,2025-08-07 17:30:48,07/08/2025 17:30,-,-,-,-,-,-,-
1873705,Entregas Finalizadas Manaus,6,-,-,2025-08-07 14:29:56,07/08/2025 14:29,-,-,-,-,-,-,-
1873701,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 10:47:18,08/08/2025 10:47,-,-,-,-,-,-,-
1873698,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 13:42:12,08/08/2025 13:42,-,-,-,-,-,-,-
1873670,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:15:32,07/08/2025 17:15,-,-,-,-,-,-,-
1873651,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:05:25,07/08/2025 17:05,-,-,-,-,-,-,-
1873645,Entregas Finalizadas Manaus,6,-,-,2025-08-07 15:24:49,07/08/2025 15:24,-,-,-,-,-,-,-
1873626,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:11:50,07/08/2025 17:11,-,-,-,-,-,-,-
1873612,Entregas Finalizadas Manaus,6,-,-,2025-08-07 18:08:37,07/08/2025 18:08,-,-,-,-,-,-,-
1873607,Vendedor - Nova Encomenda,1,-,-,2025-08-07 12:06:34,07/08/2025 12:06,-,-,-,-,-,-,-
1873594,Vendedor - Nova Encomenda,1,-,-,2025-08-07 12:00:26,07/08/2025 12:00,-,-,-,-,-,-,-
1873468,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:38:52,07/08/2025 17:38,-,-,-,-,-,-,-
1873448,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:37:38,07/08/2025 13:37,-,-,-,-,-,-,-
1873416,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 16:57:09,07/08/2025 16:57,-,-,-,-,-,-,-
1873331,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:11:54,07/08/2025 19:11,-,-,-,-,-,-,-
1873326,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 12:39:34,08/08/2025 12:39,-,-,-,-,-,-,-
1873305,Entregas Finalizadas Manaus,6,-,-,2025-08-07 18:44:02,07/08/2025 18:44,-,-,-,-,-,-,-
1873294,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 10:50:41,08/08/2025 10:50,-,-,-,-,-,-,-
1873292,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 13:03:29,11/08/2025 13:03,-,-,-,-,-,-,-
1873261,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:05:23,07/08/2025 13:05,-,-,-,-,-,-,-
1873253,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:33:23,07/08/2025 17:33,-,-,-,-,-,-,-
1873225,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:14:37,07/08/2025 13:14,-,-,-,-,-,-,-
1873118,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:08:07,07/08/2025 13:08,-,-,-,-,-,-,-
1873103,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:44:03,07/08/2025 17:44,-,-,-,-,-,-,-
1873047,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 17:51:32,07/08/2025 17:51,-,-,-,-,-,-,-
1873043,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 17:30:05,08/08/2025 17:30,-,-,-,-,-,-,-
1873041,Entregas Finalizadas Manaus,6,-,-,2025-08-07 13:16:23,07/08/2025 13:16,-,-,-,-,-,-,-
1873039,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 14:11:37,11/08/2025 14:11,-,-,-,-,-,-,-
1873034,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 13:43:22,08/08/2025 13:43,-,-,-,-,-,-,-
1873031,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:48:59,07/08/2025 19:48,-,-,-,-,-,-,-
1873029,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 14:09:37,11/08/2025 14:09,-,-,-,-,-,-,-
1873024,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-11 13:03:05,11/08/2025 13:03,-,-,-,-,-,-,-
1873015,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 14:25:38,07/08/2025 14:25,-,-,-,-,-,-,-
1872990,Entregas Finalizadas Manaus,6,-,-,2025-08-07 17:07:43,07/08/2025 17:07,-,-,-,-,-,-,-
1872941,Entregas Finalizadas Manaus,6,-,-,2025-08-07 13:33:54,07/08/2025 13:33,-,-,-,-,-,-,-
1872928,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:50:11,07/08/2025 13:50,-,-,-,-,-,-,-
1872906,Vendedor - Nova Encomenda,1,-,-,2025-08-06 16:45:05,06/08/2025 16:45,-,-,-,-,-,-,-
1872880,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:04:53,07/08/2025 19:04,-,-,-,-,-,-,-
1872867,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:45:02,06/08/2025 17:45,-,-,-,-,-,-,-
1872782,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 11:18:14,08/08/2025 11:18,-,-,-,-,-,-,-
1872753,Entregas Finalizadas Manaus,6,-,-,2025-08-07 12:49:54,07/08/2025 12:49,-,-,-,-,-,-,-
1872749,Vendedor - Nova Encomenda,1,-,-,2025-08-06 15:03:41,06/08/2025 15:03,-,-,-,-,-,-,-
1872731,Entregas Finalizadas Manaus,6,-,-,2025-08-06 19:21:20,06/08/2025 19:21,-,-,-,-,-,-,-
1872691,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:18:24,06/08/2025 22:18,-,-,-,-,-,-,-
1872663,Vendedor - Nova Encomenda,1,-,-,2025-08-06 14:09:41,06/08/2025 14:09,-,-,-,-,-,-,-
1872654,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:33:26,06/08/2025 17:33,-,-,-,-,-,-,-
1872578,Vendedor - Nova Encomenda,1,-,-,2025-08-06 13:25:36,06/08/2025 13:25,-,-,-,-,-,-,-
1872575,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 21:49:06,06/08/2025 21:49,-,-,-,-,-,-,-
1872565,Vendedor - Nova Encomenda,1,-,-,2025-08-06 13:15:49,06/08/2025 13:15,-,-,-,-,-,-,-
1872516,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:34:35,06/08/2025 22:34,-,-,-,-,-,-,-
1872513,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:22:13,06/08/2025 22:22,-,-,-,-,-,-,-
1872509,Entregas Finalizadas Manaus,6,-,-,2025-08-06 17:19:32,06/08/2025 17:19,-,-,-,-,-,-,-
1872506,Entregas Finalizadas Manaus,6,-,-,2025-08-06 15:35:44,06/08/2025 15:35,-,-,-,-,-,-,-
1872496,Entregas Finalizadas Manaus,6,-,-,2025-08-06 18:51:29,06/08/2025 18:51,-,-,-,-,-,-,-
