ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1283960,ChatGPT Finalizado,admin,-,29/10/2024 22:10,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1283960,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1283964,Em preenchimento,-,-,29/10/2024 10:13,29/10/2024 10:13,-,0.0 dias,-,-,-,-
1283964,Aguardando Atendimento,-,-,29/10/2024 10:13,30/10/2024 10:12,-,1.0 dias,-,-,-,-
1283964,Concluído,comercial@penetron.com.br,-,30/10/2024 10:12,-,-,-,-,-,-,-
1775499,Em preenchimento,-,-,16/06/2025 15:16,16/06/2025 15:17,-,0.0 dias,-,-,-,-
1775499,Aguardando Atendimento,-,-,16/06/2025 15:17,16/06/2025 15:55,-,0.03 dias,-,-,-,-
1775499,Concluído,atendimento@penetron.com.br,-,16/06/2025 15:55,-,-,-,-,-,-,-
1406867,Em preenchimento,-,-,02/01/2025 14:22,02/01/2025 14:23,-,0.0 dias,-,-,-,-
1406867,Concluído,-,-,02/01/2025 14:23,-,-,-,-,-,-,-
1873818,Em preenchimento,-,-,07/08/2025 14:18,07/08/2025 14:21,-,0.0 dias,-,-,-,-
1873818,Aguardando Atendimento,-,-,07/08/2025 14:21,07/08/2025 15:19,-,0.04 dias,-,-,-,-
1873818,Concluído,atendimento@penetron.com.br,-,07/08/2025 15:19,-,-,-,-,-,-,-
1832859,Em preenchimento,-,-,15/07/2025 14:53,15/07/2025 14:56,-,0.0 dias,-,-,-,-
1832859,Aguardando Atendimento,-,-,15/07/2025 14:56,15/07/2025 16:11,-,0.05 dias,-,-,-,-
1832859,Concluído,atendimento@penetron.com.br,-,15/07/2025 16:11,-,-,-,-,-,-,-
1775517,Em preenchimento,-,-,16/06/2025 15:29,16/06/2025 15:30,-,0.0 dias,-,-,-,-
1775517,Concluído,-,-,16/06/2025 15:30,-,-,-,-,-,-,-
1742764,Em preenchimento,-,-,29/05/2025 08:38,29/05/2025 14:35,-,0.25 dias,-,-,-,-
1742764,Concluído,atendimento@penetron.com.br,-,29/05/2025 14:35,-,-,-,-,-,-,-
1439664,Em preenchimento,-,-,17/01/2025 13:28,17/01/2025 13:41,-,0.01 dias,-,-,-,-
1439664,Concluído,atendimento@penetron.com.br,-,17/01/2025 13:41,-,-,-,-,-,-,-
1759158,Em preenchimento,-,-,06/06/2025 11:55,06/06/2025 13:12,-,0.05 dias,-,-,-,-
1759158,Concluído,atendimento@penetron.com.br,-,06/06/2025 13:12,-,-,-,-,-,-,-
1750966,Em preenchimento,-,-,02/06/2025 10:54,02/06/2025 11:08,-,0.01 dias,-,-,-,-
1750966,Concluído,-,-,02/06/2025 11:08,-,-,-,-,-,-,-
1341371,Em preenchimento,-,-,27/11/2024 14:55,27/11/2024 15:05,-,0.01 dias,-,-,-,-
1341371,Concluído,-,-,27/11/2024 15:05,-,-,-,-,-,-,-
1341373,Em preenchimento,-,-,27/11/2024 14:56,27/11/2024 16:18,-,0.06 dias,-,-,-,-
1341373,Aguardando Atendimento,-,-,27/11/2024 16:18,28/11/2024 16:51,-,1.02 dias,-,-,-,-
1341373,Concluído,comercial@penetron.com.br,-,28/11/2024 16:51,-,-,-,-,-,-,-
1423295,Em preenchimento,-,-,13/01/2025 13:42,13/01/2025 14:22,-,0.03 dias,-,-,-,-
1423295,Concluído,atendimento@penetron.com.br,-,13/01/2025 14:22,-,-,-,-,-,-,-
1857473,Em preenchimento,-,-,25/07/2025 11:07,25/07/2025 15:06,-,0.17 dias,-,-,-,-
1857473,Concluído,atendimento@penetron.com.br,-,25/07/2025 15:06,-,-,-,-,-,-,-
1529799,Em preenchimento,-,-,28/02/2025 09:56,28/02/2025 10:15,-,0.01 dias,-,-,-,-
1529799,Concluído,atendimento@penetron.com.br,-,28/02/2025 10:15,-,-,-,-,-,-,-
1570762,Em preenchimento,-,-,19/03/2025 10:43,19/03/2025 11:15,-,0.02 dias,-,-,-,-
1570762,Concluído,atendimento@penetron.com.br,-,19/03/2025 11:15,-,-,-,-,-,-,-
1873875,Em preenchimento,-,-,07/08/2025 14:47,07/08/2025 14:50,-,0.0 dias,-,-,-,-
1873875,Concluído,-,-,07/08/2025 14:50,-,-,-,-,-,-,-
1873880,Em preenchimento,-,-,07/08/2025 14:50,07/08/2025 14:52,-,0.0 dias,-,-,-,-
1873880,Concluído,-,-,07/08/2025 14:52,-,-,-,-,-,-,-
1406938,Em preenchimento,-,-,02/01/2025 14:26,03/01/2025 14:26,-,1.0 dias,-,-,-,-
1406938,Concluído,-,-,03/01/2025 14:26,-,-,-,-,-,-,-
1611740,Em preenchimento,-,-,02/04/2025 15:15,02/04/2025 15:29,-,0.01 dias,-,-,-,-
1611740,Concluído,atendimento@penetron.com.br,-,02/04/2025 15:29,-,-,-,-,-,-,-
1873885,Em preenchimento,-,-,07/08/2025 14:52,08/08/2025 07:13,-,0.68 dias,-,-,-,-
1873885,Concluído,atendimento@penetron.com.br,-,08/08/2025 07:13,-,-,-,-,-,-,-
1390557,Em preenchimento,-,-,27/12/2024 09:44,28/12/2024 09:46,-,1.0 dias,-,-,-,-
1390557,Concluído,-,-,28/12/2024 09:46,-,-,-,-,-,-,-
1710061,Em preenchimento,-,-,09/05/2025 15:39,09/05/2025 15:40,-,0.0 dias,-,-,-,-
1710061,Aguardando Atendimento,-,-,09/05/2025 15:40,09/05/2025 16:00,-,0.01 dias,-,-,-,-
1710061,Concluído,atendimento@penetron.com.br,-,09/05/2025 16:00,-,-,-,-,-,-,-
1611757,Em preenchimento,-,-,02/04/2025 15:26,02/04/2025 15:27,-,0.0 dias,-,-,-,-
1611757,Concluído,-,-,02/04/2025 15:27,-,-,-,-,-,-,-
1775599,Em preenchimento,-,-,16/06/2025 16:00,16/06/2025 16:03,-,0.0 dias,-,-,-,-
1775599,Aguardando Atendimento,-,-,16/06/2025 16:03,17/06/2025 07:35,-,0.65 dias,-,-,-,-
1775599,Concluído,atendimento@penetron.com.br,-,17/06/2025 07:35,-,-,-,-,-,-,-
1275902,Em preenchimento,-,-,22/10/2024 09:22,22/10/2024 09:27,-,0.0 dias,-,-,-,-
1275902,ChatGPT Finalizado,-,-,22/10/2024 09:27,29/10/2024 22:30,-,7.54 dias,-,-,-,-
1275902,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1611785,Em preenchimento,-,-,02/04/2025 15:40,03/04/2025 07:16,-,0.65 dias,-,-,-,-
1611785,Concluído,atendimento@penetron.com.br,-,03/04/2025 07:16,-,-,-,-,-,-,-
1464335,Em preenchimento,-,-,24/01/2025 13:30,24/01/2025 13:52,-,0.01 dias,-,-,-,-
1464335,Concluído,atendimento@penetron.com.br,-,24/01/2025 13:52,-,-,-,-,-,-,-
1800211,Em preenchimento,-,-,30/06/2025 08:53,30/06/2025 10:53,-,0.08 dias,-,-,-,-
1800211,Concluído,atendimento@penetron.com.br,-,30/06/2025 10:53,-,-,-,-,-,-,-
1792021,Em preenchimento,-,-,25/06/2025 10:47,25/06/2025 11:06,-,0.01 dias,-,-,-,-
1792021,Concluído,atendimento@penetron.com.br,-,25/06/2025 11:06,-,-,-,-,-,-,-
1734694,Em preenchimento,-,-,23/05/2025 12:17,23/05/2025 12:18,-,0.0 dias,-,-,-,-
1734694,Aguardando Atendimento,-,-,23/05/2025 12:18,23/05/2025 13:42,-,0.06 dias,-,-,-,-
1734694,Concluído,atendimento@penetron.com.br,-,23/05/2025 13:42,-,-,-,-,-,-,-
1611815,Em preenchimento,-,-,02/04/2025 16:04,02/04/2025 16:05,-,0.0 dias,-,-,-,-
1611815,Concluído,-,-,02/04/2025 16:05,-,-,-,-,-,-,-
1480742,Em preenchimento,-,-,29/01/2025 15:34,29/01/2025 15:34,-,0.0 dias,-,-,-,-
1480742,Aguardando Atendimento,-,-,29/01/2025 15:34,29/01/2025 15:46,-,0.01 dias,-,-,-,-
1480742,Concluído,atendimento@penetron.com.br,-,29/01/2025 15:46,-,-,-,-,-,-,-
1849394,Em preenchimento,-,-,22/07/2025 10:04,22/07/2025 11:26,-,0.06 dias,-,-,-,-
1849394,Concluído,atendimento@penetron.com.br,-,22/07/2025 11:26,-,-,-,-,-,-,-
1497141,Em preenchimento,-,-,05/02/2025 15:54,05/02/2025 15:56,-,0.0 dias,-,-,-,-
1497141,Concluído,atendimento@penetron.com.br,-,05/02/2025 15:56,-,-,-,-,-,-,-
1742926,Em preenchimento,-,-,29/05/2025 10:22,29/05/2025 10:24,-,0.0 dias,-,-,-,-
1742926,Concluído,-,-,29/05/2025 10:24,-,-,-,-,-,-,-
1341521,Em preenchimento,-,-,27/11/2024 15:59,27/11/2024 16:00,-,0.0 dias,-,-,-,-
1341521,Concluído,-,-,27/11/2024 16:00,-,-,-,-,-,-,-
1800277,Em preenchimento,-,-,30/06/2025 09:33,30/06/2025 09:48,-,0.01 dias,-,-,-,-
1800277,Concluído,atendimento@penetron.com.br,-,30/06/2025 09:48,-,-,-,-,-,-,-
1816674,Em preenchimento,-,-,04/07/2025 15:17,05/07/2025 15:17,-,1.0 dias,-,-,-,-
1816674,Concluído,-,-,05/07/2025 15:17,-,-,-,-,-,-,-
1652835,Em preenchimento,-,-,15/04/2025 10:23,15/04/2025 10:34,-,0.01 dias,-,-,-,-
1652835,Concluído,atendimento@penetron.com.br,-,15/04/2025 10:34,-,-,-,-,-,-,-
1349736,Em preenchimento,-,-,02/12/2024 16:53,03/12/2024 16:54,-,1.0 dias,-,-,-,-
1349736,Concluído,-,-,03/12/2024 16:54,-,-,-,-,-,-,-
1480812,Em preenchimento,-,-,29/01/2025 16:03,29/01/2025 16:04,-,0.0 dias,-,-,-,-
1480812,Aguardando Atendimento,-,-,29/01/2025 16:04,29/01/2025 16:13,-,0.01 dias,-,-,-,-
1480812,Concluído,atendimento@penetron.com.br,-,29/01/2025 16:13,-,-,-,-,-,-,-
1792116,Em preenchimento,-,-,25/06/2025 11:31,25/06/2025 11:34,-,0.0 dias,-,-,-,-
1792116,Aguardando Atendimento,-,-,25/06/2025 11:34,25/06/2025 15:25,-,0.16 dias,-,-,-,-
1792116,Concluído,atendimento@penetron.com.br,-,25/06/2025 15:25,-,-,-,-,-,-,-
1816697,Em preenchimento,-,-,04/07/2025 15:39,05/07/2025 15:39,-,1.0 dias,-,-,-,-
1816697,Concluído,-,-,05/07/2025 15:39,-,-,-,-,-,-,-
1718403,Em preenchimento,-,-,15/05/2025 09:48,15/05/2025 13:31,-,0.16 dias,-,-,-,-
1718403,Concluído,atendimento@penetron.com.br,-,15/05/2025 13:31,-,-,-,-,-,-,-
1341575,Em preenchimento,-,-,27/11/2024 16:29,28/11/2024 16:30,-,1.0 dias,-,-,-,-
1341575,Concluído,-,-,28/11/2024 16:30,-,-,-,-,-,-,-
1276039,Em preenchimento,-,-,22/10/2024 10:57,22/10/2024 10:59,-,0.0 dias,-,-,-,-
1276039,ChatGPT Finalizado,-,-,22/10/2024 10:59,29/10/2024 22:30,-,7.48 dias,-,-,-,-
1276039,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1816724,Em preenchimento,-,-,04/07/2025 15:53,04/07/2025 15:56,-,0.0 dias,-,-,-,-
1816724,Aguardando Atendimento,-,-,04/07/2025 15:56,07/07/2025 07:28,-,2.65 dias,-,-,-,-
1816724,Concluído,atendimento@penetron.com.br,-,07/07/2025 07:28,-,-,-,-,-,-,-
1390745,Em preenchimento,-,-,27/12/2024 10:58,28/12/2024 10:59,-,1.0 dias,-,-,-,-
1390745,Concluído,-,-,28/12/2024 10:59,-,-,-,-,-,-,-
1284255,Em preenchimento,-,-,29/10/2024 11:58,29/10/2024 22:10,-,0.43 dias,-,-,-,-
1284255,ChatGPT Finalizado,admin,-,29/10/2024 22:10,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1284255,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1767596,Em preenchimento,-,-,10/06/2025 15:18,11/06/2025 07:28,-,0.67 dias,-,-,-,-
1767596,Concluído,atendimento@penetron.com.br,-,11/06/2025 07:28,-,-,-,-,-,-,-
1276097,Em preenchimento,-,-,22/10/2024 11:30,29/10/2024 22:02,-,7.44 dias,-,-,-,-
1276097,ChatGPT Finalizado,admin,-,29/10/2024 22:02,29/10/2024 22:30,-,0.02 dias,-,-,-,-
1276097,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1816795,Em preenchimento,-,-,04/07/2025 16:20,05/07/2025 16:21,-,1.0 dias,-,-,-,-
1816795,Concluído,-,-,05/07/2025 16:21,-,-,-,-,-,-,-
1358053,Em preenchimento,-,-,09/12/2024 15:14,09/12/2024 15:16,-,0.0 dias,-,-,-,-
1358053,Aguardando Atendimento,-,-,09/12/2024 15:16,10/12/2024 09:41,-,0.77 dias,-,-,-,-
1358053,Concluído,comercial@penetron.com.br,-,10/12/2024 09:41,-,-,-,-,-,-,-
1702122,Em preenchimento,-,-,06/05/2025 10:32,06/05/2025 10:33,-,0.0 dias,-,-,-,-
1702122,Concluído,-,-,06/05/2025 10:33,-,-,-,-,-,-,-
1767672,Em preenchimento,-,-,10/06/2025 15:24,11/06/2025 07:29,-,0.67 dias,-,-,-,-
1767672,Concluído,atendimento@penetron.com.br,-,11/06/2025 07:29,-,-,-,-,-,-,-
1358072,Em preenchimento,-,-,09/12/2024 15:30,09/12/2024 15:30,-,0.0 dias,-,-,-,-
1358072,Concluído,-,-,09/12/2024 15:30,-,-,-,-,-,-,-
1276154,Em preenchimento,-,-,22/10/2024 11:56,22/10/2024 12:12,-,0.01 dias,-,-,-,-
1276154,ChatGPT Finalizado,-,-,22/10/2024 12:12,29/10/2024 22:30,-,7.43 dias,-,-,-,-
1276154,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1358075,Em preenchimento,-,-,09/12/2024 15:31,10/12/2024 15:31,-,1.0 dias,-,-,-,-
1358075,Concluído,-,-,10/12/2024 15:31,-,-,-,-,-,-,-
1865985,Em preenchimento,-,-,01/08/2025 11:04,01/08/2025 12:35,-,0.06 dias,-,-,-,-
1865985,Concluído,atendimento@penetron.com.br,-,01/08/2025 12:35,-,-,-,-,-,-,-
1505544,Em preenchimento,-,-,12/02/2025 10:40,12/02/2025 11:13,-,0.02 dias,-,-,-,-
1505544,Concluído,atendimento@penetron.com.br,-,12/02/2025 11:13,-,-,-,-,-,-,-
1833226,Em preenchimento,-,-,15/07/2025 15:33,15/07/2025 15:34,-,0.0 dias,-,-,-,-
1833226,Concluído,-,-,15/07/2025 15:34,-,-,-,-,-,-,-
1833228,Em preenchimento,-,-,15/07/2025 15:34,15/07/2025 15:39,-,0.0 dias,-,-,-,-
1833228,Concluído,atendimento@penetron.com.br,-,15/07/2025 15:39,-,-,-,-,-,-,-
1513742,Em preenchimento,-,-,18/02/2025 14:20,18/02/2025 14:59,-,0.03 dias,-,-,-,-
1513742,Concluído,atendimento@penetron.com.br,-,18/02/2025 14:59,-,-,-,-,-,-,-
1759503,Em preenchimento,-,-,06/06/2025 14:00,06/06/2025 14:06,-,0.0 dias,-,-,-,-
1759503,Concluído,-,-,06/06/2025 14:06,-,-,-,-,-,-,-
1734929,Em preenchimento,-,-,23/05/2025 14:31,23/05/2025 14:44,-,0.01 dias,-,-,-,-
1734929,Concluído,atendimento@penetron.com.br,-,23/05/2025 14:44,-,-,-,-,-,-,-
1620248,Em preenchimento,-,-,04/04/2025 16:31,05/04/2025 16:31,-,1.0 dias,-,-,-,-
1620248,Concluído,-,-,05/04/2025 16:31,-,-,-,-,-,-,-
1653019,Em preenchimento,-,-,15/04/2025 10:38,15/04/2025 10:59,-,0.01 dias,-,-,-,-
1653019,Concluído,atendimento@penetron.com.br,-,15/04/2025 10:59,-,-,-,-,-,-,-
1653028,Em preenchimento,-,-,15/04/2025 10:39,15/04/2025 10:40,-,0.0 dias,-,-,-,-
1653028,Concluído,-,-,15/04/2025 10:40,-,-,-,-,-,-,-
1792297,Em preenchimento,-,-,25/06/2025 13:03,25/06/2025 13:20,-,0.01 dias,-,-,-,-
1792297,Concluído,atendimento@penetron.com.br,-,25/06/2025 13:20,-,-,-,-,-,-,-
1407273,Em preenchimento,-,-,02/01/2025 14:59,03/01/2025 14:59,-,1.0 dias,-,-,-,-
1407273,Concluído,-,-,03/01/2025 14:59,-,-,-,-,-,-,-
1366314,Em preenchimento,-,-,12/12/2024 09:09,12/12/2024 09:10,-,0.0 dias,-,-,-,-
1366314,Concluído,-,-,12/12/2024 09:10,-,-,-,-,-,-,-
1440047,Em preenchimento,-,-,17/01/2025 15:59,17/01/2025 16:00,-,0.0 dias,-,-,-,-
1440047,Aguardando Atendimento,-,-,17/01/2025 16:00,20/01/2025 07:19,-,2.64 dias,-,-,-,-
1440047,Concluído,atendimento@penetron.com.br,-,20/01/2025 07:19,-,-,-,-,-,-,-
1825072,Em preenchimento,-,-,10/07/2025 13:38,10/07/2025 13:55,-,0.01 dias,-,-,-,-
1825072,Aguardando Atendimento,-,-,10/07/2025 13:55,10/07/2025 14:53,-,0.04 dias,-,-,-,-
1825072,Concluído,atendimento@penetron.com.br,-,10/07/2025 14:53,-,-,-,-,-,-,-
1653041,Em preenchimento,-,-,15/04/2025 10:40,15/04/2025 10:59,-,0.01 dias,-,-,-,-
1653041,Concluído,atendimento@penetron.com.br,-,15/04/2025 10:59,-,-,-,-,-,-,-
1546549,Em preenchimento,-,-,07/03/2025 10:36,07/03/2025 10:42,-,0.0 dias,-,-,-,-
1546549,Concluído,atendimento@penetron.com.br,-,07/03/2025 10:42,-,-,-,-,-,-,-
1571131,Em preenchimento,-,-,19/03/2025 11:38,19/03/2025 12:39,-,0.04 dias,-,-,-,-
1571131,Concluído,atendimento@penetron.com.br,-,19/03/2025 12:39,-,-,-,-,-,-,-
1366335,Em preenchimento,-,-,12/12/2024 09:25,12/12/2024 09:54,-,0.02 dias,-,-,-,-
1366335,Aguardando Atendimento,-,-,12/12/2024 09:54,12/12/2024 15:47,-,0.25 dias,-,-,-,-
1366335,Concluído,comercial@penetron.com.br,-,12/12/2024 15:47,-,-,-,-,-,-,-
1702209,Em preenchimento,-,-,06/05/2025 10:34,06/05/2025 10:42,-,0.01 dias,-,-,-,-
1702209,Concluído,atendimento@penetron.com.br,-,06/05/2025 10:42,-,-,-,-,-,-,-
1366337,Em preenchimento,-,-,12/12/2024 09:26,13/12/2024 09:26,-,1.0 dias,-,-,-,-
1366337,Concluído,-,-,13/12/2024 09:26,-,-,-,-,-,-,-
1366340,Em preenchimento,-,-,12/12/2024 09:28,13/12/2024 09:29,-,1.0 dias,-,-,-,-
1366340,Concluído,-,-,13/12/2024 09:29,-,-,-,-,-,-,-
1866059,Em preenchimento,-,-,01/08/2025 11:42,01/08/2025 11:43,-,0.0 dias,-,-,-,-
1866059,Concluído,-,-,01/08/2025 11:43,-,-,-,-,-,-,-
1866061,Em preenchimento,-,-,01/08/2025 11:44,01/08/2025 13:15,-,0.06 dias,-,-,-,-
1866061,Concluído,atendimento@penetron.com.br,-,01/08/2025 13:15,-,-,-,-,-,-,-
1366357,Em preenchimento,-,-,12/12/2024 09:42,12/12/2024 15:47,-,0.25 dias,-,-,-,-
1366357,Cancelado,comercial@penetron.com.br,-,12/12/2024 15:47,-,-,-,-,-,-,-
1866093,Em preenchimento,-,-,01/08/2025 11:58,01/08/2025 12:00,-,0.0 dias,-,-,-,-
1866093,Aguardando Atendimento,-,-,01/08/2025 12:00,01/08/2025 13:09,-,0.05 dias,-,-,-,-
1866093,Concluído,atendimento@penetron.com.br,-,01/08/2025 13:09,-,-,-,-,-,-,-
1390967,Em preenchimento,-,-,27/12/2024 13:25,27/12/2024 13:30,-,0.0 dias,-,-,-,-
1390967,Concluído,-,-,27/12/2024 13:30,-,-,-,-,-,-,-
1513850,Em preenchimento,-,-,18/02/2025 14:56,18/02/2025 15:27,-,0.02 dias,-,-,-,-
1513850,Concluído,atendimento@penetron.com.br,-,18/02/2025 15:27,-,-,-,-,-,-,-
1857918,Em preenchimento,-,-,25/07/2025 12:21,25/07/2025 13:47,-,0.06 dias,-,-,-,-
1857918,Concluído,-,-,25/07/2025 13:47,-,-,-,-,-,-,-
1792384,Em preenchimento,-,-,25/06/2025 13:38,25/06/2025 13:39,-,0.0 dias,-,-,-,-
1792384,Aguardando Atendimento,-,-,25/06/2025 13:39,25/06/2025 15:25,-,0.07 dias,-,-,-,-
1792384,Concluído,atendimento@penetron.com.br,-,25/06/2025 15:25,-,-,-,-,-,-,-
1866115,Em preenchimento,-,-,01/08/2025 12:08,01/08/2025 12:11,-,0.0 dias,-,-,-,-
1866115,Concluído,-,-,01/08/2025 12:11,-,-,-,-,-,-,-
1759619,Em preenchimento,-,-,06/06/2025 15:09,06/06/2025 15:11,-,0.0 dias,-,-,-,-
1759619,Aguardando Atendimento,-,-,06/06/2025 15:11,06/06/2025 15:55,-,0.03 dias,-,-,-,-
1759619,Concluído,atendimento@penetron.com.br,-,06/06/2025 15:55,-,-,-,-,-,-,-
1390980,Em preenchimento,-,-,27/12/2024 13:30,28/12/2024 13:31,-,1.0 dias,-,-,-,-
1390980,Concluído,-,-,28/12/2024 13:31,-,-,-,-,-,-,-
1833353,Em preenchimento,-,-,15/07/2025 15:49,15/07/2025 16:22,-,0.02 dias,-,-,-,-
1833353,Concluído,atendimento@penetron.com.br,-,15/07/2025 16:22,-,-,-,-,-,-,-
1276299,Em preenchimento,-,-,22/10/2024 13:18,22/10/2024 13:22,-,0.0 dias,-,-,-,-
1276299,Aguardando Atendimento,-,-,22/10/2024 13:22,23/10/2024 15:44,-,1.1 dias,-,-,-,-
1276299,ChatGPT Finalizado,comercial@penetron.com.br,-,23/10/2024 15:44,29/10/2024 22:30,-,6.28 dias,-,-,-,-
1276299,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1636778,Em preenchimento,-,-,09/04/2025 13:21,09/04/2025 13:52,-,0.02 dias,-,-,-,-
1636778,Concluído,atendimento@penetron.com.br,-,09/04/2025 13:52,-,-,-,-,-,-,-
1759666,Em preenchimento,-,-,06/06/2025 15:27,06/06/2025 15:55,-,0.02 dias,-,-,-,-
1759666,Concluído,atendimento@penetron.com.br,-,06/06/2025 15:55,-,-,-,-,-,-,-
1767861,Em preenchimento,-,-,10/06/2025 16:22,11/06/2025 08:55,-,0.69 dias,-,-,-,-
1767861,Concluído,atendimento@penetron.com.br,-,11/06/2025 08:55,-,-,-,-,-,-,-
1825206,Em preenchimento,-,-,10/07/2025 14:27,10/07/2025 16:50,-,0.1 dias,-,-,-,-
1825206,Concluído,atendimento@penetron.com.br,-,10/07/2025 16:50,-,-,-,-,-,-,-
1415606,Em preenchimento,-,-,09/01/2025 13:24,10/01/2025 13:24,-,1.0 dias,-,-,-,-
1415606,Concluído,-,-,10/01/2025 13:24,-,-,-,-,-,-,-
1284561,Em preenchimento,-,-,29/10/2024 14:02,29/10/2024 22:10,-,0.34 dias,-,-,-,-
1284561,ChatGPT Finalizado,admin,-,29/10/2024 22:10,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1284561,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1489366,Em preenchimento,-,-,31/01/2025 13:37,31/01/2025 13:59,-,0.02 dias,-,-,-,-
1489366,Concluído,atendimento@penetron.com.br,-,31/01/2025 13:59,-,-,-,-,-,-,-
1767896,Em preenchimento,-,-,10/06/2025 16:35,11/06/2025 08:52,-,0.68 dias,-,-,-,-
1767896,Concluído,atendimento@penetron.com.br,-,11/06/2025 08:52,-,-,-,-,-,-,-
1759706,Em preenchimento,-,-,06/06/2025 15:46,07/06/2025 15:47,-,1.0 dias,-,-,-,-
1759706,Concluído,-,-,07/06/2025 15:47,-,-,-,-,-,-,-
1505779,Em preenchimento,-,-,12/02/2025 10:46,12/02/2025 13:35,-,0.12 dias,-,-,-,-
1505779,Concluído,atendimento@penetron.com.br,-,12/02/2025 13:35,-,-,-,-,-,-,-
1858041,Em preenchimento,-,-,25/07/2025 13:09,25/07/2025 13:10,-,0.0 dias,-,-,-,-
1858041,Concluído,-,-,25/07/2025 13:10,-,-,-,-,-,-,-
1686010,Em preenchimento,-,-,29/04/2025 14:33,29/04/2025 14:42,-,0.01 dias,-,-,-,-
1686010,Concluído,atendimento@penetron.com.br,-,29/04/2025 14:42,-,-,-,-,-,-,-
1284607,Em preenchimento,-,-,29/10/2024 14:19,29/10/2024 22:10,-,0.33 dias,-,-,-,-
1284607,ChatGPT Finalizado,admin,-,29/10/2024 22:10,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1284607,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1563173,Em preenchimento,-,-,17/03/2025 15:33,17/03/2025 15:54,-,0.01 dias,-,-,-,-
1563173,Concluído,atendimento@penetron.com.br,-,17/03/2025 15:54,-,-,-,-,-,-,-
1505832,Em preenchimento,-,-,12/02/2025 10:47,12/02/2025 10:47,-,0.0 dias,-,-,-,-
1505832,Aguardando Atendimento,-,-,12/02/2025 10:47,12/02/2025 13:30,-,0.11 dias,-,-,-,-
1505832,Concluído,atendimento@penetron.com.br,-,12/02/2025 13:30,-,-,-,-,-,-,-
1350192,Em preenchimento,-,-,03/12/2024 10:22,03/12/2024 11:37,-,0.05 dias,-,-,-,-
1350192,Aguardando Atendimento,-,-,03/12/2024 11:37,05/12/2024 16:55,-,2.22 dias,-,-,-,-
1350192,Concluído,comercial@penetron.com.br,-,05/12/2024 16:55,-,-,-,-,-,-,-
1342019,Em preenchimento,-,-,28/11/2024 09:16,29/11/2024 09:16,-,1.0 dias,-,-,-,-
1342019,Concluído,-,-,29/11/2024 09:16,-,-,-,-,-,-,-
1563205,Em preenchimento,-,-,17/03/2025 15:47,17/03/2025 15:52,-,0.0 dias,-,-,-,-
1563205,Concluído,atendimento@penetron.com.br,-,17/03/2025 15:52,-,-,-,-,-,-,-
1653344,Em preenchimento,-,-,15/04/2025 10:59,15/04/2025 12:36,-,0.07 dias,-,-,-,-
1653344,Concluído,atendimento@penetron.com.br,-,15/04/2025 12:36,-,-,-,-,-,-,-
1284704,Em preenchimento,-,-,29/10/2024 15:09,29/10/2024 15:10,-,0.0 dias,-,-,-,-
1284704,Aguardando Atendimento,-,-,29/10/2024 15:10,30/10/2024 14:23,-,0.97 dias,-,-,-,-
1284704,Concluído,comercial@penetron.com.br,-,30/10/2024 14:23,-,-,-,-,-,-,-
1686114,Em preenchimento,-,-,29/04/2025 14:47,29/04/2025 14:59,-,0.01 dias,-,-,-,-
1686114,Concluído,atendimento@penetron.com.br,-,29/04/2025 14:59,-,-,-,-,-,-,-
1284712,Em preenchimento,-,-,29/10/2024 15:12,29/10/2024 22:10,-,0.29 dias,-,-,-,-
1284712,ChatGPT Finalizado,admin,-,29/10/2024 22:10,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1284712,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1866350,Em preenchimento,-,-,01/08/2025 14:38,02/08/2025 14:39,-,1.0 dias,-,-,-,-
1866350,Concluído,-,-,02/08/2025 14:39,-,-,-,-,-,-,-
1751672,Em preenchimento,-,-,02/06/2025 11:31,02/06/2025 11:32,-,0.0 dias,-,-,-,-
1751672,Concluído,-,-,02/06/2025 11:32,-,-,-,-,-,-,-
1858172,Em preenchimento,-,-,25/07/2025 14:34,25/07/2025 14:40,-,0.0 dias,-,-,-,-
1858172,Aguardando Atendimento,-,-,25/07/2025 14:40,28/07/2025 07:13,-,2.69 dias,-,-,-,-
1858172,Concluído,atendimento@penetron.com.br,-,28/07/2025 07:13,-,-,-,-,-,-,-
