ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1274255,Viabilidade,-,-,22/10/2024 01:26,22/10/2024 01:26,-,0.0 dias,-,-,-,-
1274255,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:26,04/11/2024 09:22,-,13.33 dias,-,-,-,-
1274255,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:22,-,-,-,-,-,-,-
1274256,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274256,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:22,-,13.33 dias,-,-,-,-
1274256,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:22,-,-,-,-,-,-,-
1274257,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274257,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:22,-,13.33 dias,-,-,-,-
1274257,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:22,-,-,-,-,-,-,-
1274259,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274259,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:21,-,13.33 dias,-,-,-,-
1274259,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:21,-,-,-,-,-,-,-
1274260,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274260,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:20,-,13.33 dias,-,-,-,-
1274260,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:20,-,-,-,-,-,-,-
1601439,Viabilidade,-,-,31/03/2025 22:37,16/04/2025 00:08,-,15.06 dias,-,-,-,-
1601439,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 00:08,-,-,-,-,-,-,-
1274261,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274261,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:20,-,13.33 dias,-,-,-,-
1274261,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:20,-,-,-,-,-,-,-
1274262,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274262,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:20,-,13.33 dias,-,-,-,-
1274262,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:20,-,-,-,-,-,-,-
1274264,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274264,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:18,-,13.33 dias,-,-,-,-
1274264,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:18,-,-,-,-,-,-,-
1274265,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274265,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:18,-,13.33 dias,-,-,-,-
1274265,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:18,-,-,-,-,-,-,-
1274266,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274266,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:17,-,13.33 dias,-,-,-,-
1274266,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:17,-,-,-,-,-,-,-
1274267,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274267,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:17,-,13.33 dias,-,-,-,-
1274267,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:17,-,-,-,-,-,-,-
1274268,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274268,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:16,-,13.33 dias,-,-,-,-
1274268,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:16,-,-,-,-,-,-,-
1274269,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274269,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:16,-,13.33 dias,-,-,-,-
1274269,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:16,-,-,-,-,-,-,-
1274270,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274270,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:15,-,13.33 dias,-,-,-,-
1274270,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:15,-,-,-,-,-,-,-
1274271,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274271,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:15,-,13.32 dias,-,-,-,-
1274271,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:15,-,-,-,-,-,-,-
1274272,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274272,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:14,-,13.32 dias,-,-,-,-
1274272,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:14,-,-,-,-,-,-,-
1274274,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:27,-,0.0 dias,-,-,-,-
1274274,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:27,04/11/2024 09:13,-,13.32 dias,-,-,-,-
1274274,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:13,-,-,-,-,-,-,-
1274275,Viabilidade,-,-,22/10/2024 01:27,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274275,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,01/11/2024 14:34,-,10.55 dias,-,-,-,-
1274275,Suprimentos,fabiano.uoya@nava.com.br,-,01/11/2024 14:34,23/01/2025 12:46,-,82.93 dias,-,-,-,-
1274275,Comercial,fabiano.uoya@nava.com.br,-,23/01/2025 12:46,29/01/2025 14:06,-,6.06 dias,-,-,-,-
1274275,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,29/01/2025 14:06,24/02/2025 14:58,-,26.04 dias,-,-,-,-
1274275,Comercial,fabiano.uoya@nava.com.br,-,24/02/2025 14:58,-,-,-,-,-,-,-
1274278,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274278,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:13,-,13.32 dias,-,-,-,-
1274278,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:13,-,-,-,-,-,-,-
1274276,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274276,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,01/11/2024 14:34,-,10.55 dias,-,-,-,-
1274276,Suprimentos,fabiano.uoya@nava.com.br,-,01/11/2024 14:34,18/11/2024 11:15,-,16.86 dias,-,-,-,-
1274276,Implantação,thais.roberta@nava.com.br,-,18/11/2024 11:15,02/12/2024 08:46,-,13.9 dias,-,-,-,-
1274276,Pendência do Cliente,stefani.santos@nava.com.br,-,02/12/2024 08:46,09/01/2025 08:31,-,37.99 dias,-,-,-,-
1274276,Implantação,stefani.santos@nava.com.br,-,09/01/2025 08:31,27/01/2025 09:13,-,18.03 dias,-,-,-,-
1274276,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,27/01/2025 09:13,-,-,-,-,-,-,-
1274277,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274277,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,01/11/2024 14:34,-,10.55 dias,-,-,-,-
1274277,Comercial,fabiano.uoya@nava.com.br,-,01/11/2024 14:34,-,-,-,-,-,-,-
1274279,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274279,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:12,-,13.32 dias,-,-,-,-
1274279,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:12,-,-,-,-,-,-,-
1274280,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274280,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:12,-,13.32 dias,-,-,-,-
1274280,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:12,-,-,-,-,-,-,-
1274283,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274283,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:11,-,13.32 dias,-,-,-,-
1274283,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:11,-,-,-,-,-,-,-
1274281,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274281,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:12,-,13.32 dias,-,-,-,-
1274281,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:12,-,-,-,-,-,-,-
1274282,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274282,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:11,-,13.32 dias,-,-,-,-
1274282,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:11,-,-,-,-,-,-,-
1274284,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274284,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:10,-,13.32 dias,-,-,-,-
1274284,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:10,-,-,-,-,-,-,-
1274285,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274285,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:09,-,13.32 dias,-,-,-,-
1274285,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:09,-,-,-,-,-,-,-
1274288,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274288,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:06,-,13.32 dias,-,-,-,-
1274288,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:06,-,-,-,-,-,-,-
1274286,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274286,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:09,-,13.32 dias,-,-,-,-
1274286,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:09,-,-,-,-,-,-,-
1274287,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274287,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:06,-,13.32 dias,-,-,-,-
1274287,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:06,-,-,-,-,-,-,-
1274289,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274289,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:05,-,13.32 dias,-,-,-,-
1274289,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:05,-,-,-,-,-,-,-
1274290,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274290,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:05,-,13.32 dias,-,-,-,-
1274290,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:05,-,-,-,-,-,-,-
1274293,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274293,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:03,-,13.32 dias,-,-,-,-
1274293,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:03,-,-,-,-,-,-,-
1274291,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274291,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:05,-,13.32 dias,-,-,-,-
1274291,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:05,-,-,-,-,-,-,-
1601445,Viabilidade,-,-,31/03/2025 22:38,16/04/2025 00:09,-,15.06 dias,-,-,-,-
1601445,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 00:09,-,-,-,-,-,-,-
1274292,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274292,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:04,-,13.32 dias,-,-,-,-
1274292,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:04,-,-,-,-,-,-,-
1274294,Viabilidade,-,-,22/10/2024 01:28,22/10/2024 01:28,-,0.0 dias,-,-,-,-
1274294,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:28,04/11/2024 09:03,-,13.32 dias,-,-,-,-
1274294,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:03,-,-,-,-,-,-,-
1274295,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274295,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,04/11/2024 09:02,-,13.32 dias,-,-,-,-
1274295,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:02,-,-,-,-,-,-,-
1274296,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274296,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,04/11/2024 09:02,-,13.31 dias,-,-,-,-
1274296,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:02,-,-,-,-,-,-,-
1274297,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274297,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,04/11/2024 09:01,-,13.31 dias,-,-,-,-
1274297,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 09:01,-,-,-,-,-,-,-
1274299,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274299,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,01/11/2024 13:29,-,10.5 dias,-,-,-,-
1274299,Comercial,fabiano.uoya@nava.com.br,-,01/11/2024 13:29,01/11/2024 13:31,-,0.0 dias,-,-,-,-
1274299,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,01/11/2024 13:31,04/11/2024 08:25,-,2.79 dias,-,-,-,-
1274299,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 08:25,-,-,-,-,-,-,-
1274300,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274300,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,01/11/2024 13:28,-,10.5 dias,-,-,-,-
1274300,Comercial,fabiano.uoya@nava.com.br,-,01/11/2024 13:28,01/11/2024 13:30,-,0.0 dias,-,-,-,-
1274300,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,01/11/2024 13:30,04/11/2024 08:59,-,2.81 dias,-,-,-,-
1274300,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 08:59,-,-,-,-,-,-,-
1274301,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274301,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,01/11/2024 13:26,-,10.5 dias,-,-,-,-
1274301,Comercial,fabiano.uoya@nava.com.br,-,01/11/2024 13:26,01/11/2024 13:27,-,0.0 dias,-,-,-,-
1274301,Suprimentos,fabiano.uoya@nava.com.br,-,01/11/2024 13:27,04/11/2024 08:42,-,2.8 dias,-,-,-,-
1274301,Comercial,fabiano.uoya@nava.com.br,-,04/11/2024 08:42,-,-,-,-,-,-,-
1274298,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274298,Solicitação de Contratação,carlos@zapform.com.br,-,22/10/2024 01:29,04/11/2024 09:01,-,13.31 dias,-,-,-,-
1274298,Suprimentos,fabiano.uoya@nava.com.br,-,04/11/2024 09:01,29/11/2024 10:48,-,25.07 dias,-,-,-,-
1274298,Implantação,thais.roberta@nava.com.br,-,29/11/2024 10:48,04/12/2024 16:38,-,5.24 dias,-,-,-,-
1274298,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,04/12/2024 16:38,-,-,-,-,-,-,-
1274305,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274305,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,25/10/2024 14:27,-,3.54 dias,-,-,-,-
1274305,Solicitação de Contratação,samuel.martins@nava.com.br,-,25/10/2024 14:27,29/10/2024 14:12,-,3.99 dias,-,-,-,-
1274305,Suprimentos,fabiano.uoya@nava.com.br,-,29/10/2024 14:12,08/11/2024 16:02,-,10.08 dias,-,-,-,-
1274305,Solicitação de Contratação,thais.roberta@nava.com.br,-,08/11/2024 16:02,14/11/2024 17:05,-,6.04 dias,-,-,-,-
1274305,Suprimentos,fabiano.uoya@nava.com.br,-,14/11/2024 17:05,22/11/2024 16:34,-,7.98 dias,-,-,-,-
1274305,Solicitação de Contratação,thais.roberta@nava.com.br,-,22/11/2024 16:34,04/12/2024 13:42,-,11.88 dias,-,-,-,-
1274305,Comercial,fabiano.uoya@nava.com.br,-,04/12/2024 13:42,04/12/2024 14:42,-,0.04 dias,-,-,-,-
1274305,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,04/12/2024 14:42,04/12/2024 14:43,-,0.0 dias,-,-,-,-
1274305,Suprimentos,fabiano.uoya@nava.com.br,-,04/12/2024 14:43,11/03/2025 14:20,-,96.98 dias,-,-,-,-
1274305,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,11/03/2025 14:20,13/03/2025 18:41,-,2.18 dias,-,-,-,-
1274305,Suprimentos,fabiano.uoya@nava.com.br,-,13/03/2025 18:41,24/03/2025 14:49,-,10.84 dias,-,-,-,-
1274305,Implantação,nicolly.barbosa@nava.com.br,-,24/03/2025 14:49,28/03/2025 11:18,-,3.85 dias,-,-,-,-
1274305,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,28/03/2025 11:18,20/05/2025 15:31,-,53.18 dias,-,-,-,-
1274305,Suprimentos,juliana.santos@nava.com.br,-,20/05/2025 15:31,20/05/2025 16:01,-,0.02 dias,-,-,-,-
1274305,Encerrados (Ativos e Cancelados),juliana.santos@nava.com.br,-,20/05/2025 16:01,21/05/2025 15:20,-,0.97 dias,-,-,-,-
1274305,Suprimentos,juliana.santos@nava.com.br,-,21/05/2025 15:20,22/05/2025 09:25,-,0.75 dias,-,-,-,-
1274305,Solicitação de Contratação,celiene.pinho@nava.com.br,-,22/05/2025 09:25,22/05/2025 09:26,-,0.0 dias,-,-,-,-
1274305,Encerrados (Ativos e Cancelados),celiene.pinho@nava.com.br,-,22/05/2025 09:26,-,-,-,-,-,-,-
1274306,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274306,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,23/10/2024 13:58,-,1.52 dias,-,-,-,-
1274306,Pendência do Cliente,stefani.santos@nava.com.br,-,23/10/2024 13:58,20/02/2025 13:43,-,119.99 dias,-,-,-,-
1274306,Suprimentos,fabiano.uoya@nava.com.br,-,20/02/2025 13:43,28/03/2025 09:26,-,35.82 dias,-,-,-,-
1274306,Implantação,nicolly.barbosa@nava.com.br,-,28/03/2025 09:26,02/04/2025 16:34,-,5.3 dias,-,-,-,-
1274306,Cancelamento em Andamento,stefani.santos@nava.com.br,-,02/04/2025 16:34,-,-,-,-,-,-,-
1274307,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274307,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,23/10/2024 14:00,-,1.52 dias,-,-,-,-
1274307,Pendência do Cliente,stefani.santos@nava.com.br,-,23/10/2024 14:00,16/01/2025 09:00,-,84.79 dias,-,-,-,-
1274307,Suprimentos,fabiano.uoya@nava.com.br,-,16/01/2025 09:00,27/02/2025 11:16,-,42.09 dias,-,-,-,-
1274307,Implantação,fabiano.uoya@nava.com.br,-,27/02/2025 11:16,27/02/2025 11:17,-,0.0 dias,-,-,-,-
1274307,Suprimentos,fabiano.uoya@nava.com.br,-,27/02/2025 11:17,24/03/2025 14:34,-,25.14 dias,-,-,-,-
1274307,Implantação,nicolly.barbosa@nava.com.br,-,24/03/2025 14:34,25/03/2025 11:49,-,0.89 dias,-,-,-,-
1274307,Pendência do Cliente,michel.vieira@nava.com.br,-,25/03/2025 11:49,02/04/2025 16:40,-,8.2 dias,-,-,-,-
1274307,Cancelamento em Andamento,stefani.santos@nava.com.br,-,02/04/2025 16:40,08/07/2025 16:27,-,96.99 dias,-,-,-,-
1274307,Encerrados (Ativos e Cancelados),gabriels.santos@nava.com.br,-,08/07/2025 16:27,-,-,-,-,-,-,-
1274308,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274308,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,25/10/2024 10:08,-,3.36 dias,-,-,-,-
1274308,Solicitação de Contratação,michel.vieira@nava.com.br,-,25/10/2024 10:08,28/10/2024 16:53,-,3.28 dias,-,-,-,-
1274308,Suprimentos,fabiano.uoya@nava.com.br,-,28/10/2024 16:53,28/11/2024 14:45,-,30.91 dias,-,-,-,-
1274308,Comercial,fabiano.uoya@nava.com.br,-,28/11/2024 14:45,09/01/2025 20:50,-,42.25 dias,-,-,-,-
1274308,Encerrados (Ativos e Cancelados),fabiano.uoya@nava.com.br,-,09/01/2025 20:50,-,-,-,-,-,-,-
1274309,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274309,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,25/10/2024 12:19,-,3.45 dias,-,-,-,-
1274309,Encerrados (Ativos e Cancelados),douglas.vieira@nava.com.br,-,25/10/2024 12:19,-,-,-,-,-,-,-
1274310,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274310,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,07/11/2024 16:07,-,16.61 dias,-,-,-,-
1274310,Solicitação de Contratação,samuel.martins@nava.com.br,-,07/11/2024 16:07,09/12/2024 17:04,-,32.04 dias,-,-,-,-
1274310,Implantação,fabiano.uoya@nava.com.br,-,09/12/2024 17:04,11/12/2024 11:12,-,1.76 dias,-,-,-,-
1274310,Suprimentos,samuel.martins@nava.com.br,-,11/12/2024 11:12,24/12/2024 14:17,-,13.13 dias,-,-,-,-
1274310,Implantação,celiene.pinho@nava.com.br,-,24/12/2024 14:17,07/05/2025 14:02,-,133.99 dias,-,-,-,-
1274310,Pendência do Cliente,samuel.martins@nava.com.br,-,07/05/2025 14:02,28/05/2025 16:53,-,21.12 dias,-,-,-,-
1274310,Implantação,samuel.martins@nava.com.br,-,28/05/2025 16:53,10/06/2025 10:48,-,12.75 dias,-,-,-,-
1274310,Encerrados (Ativos e Cancelados),samuel.martins@nava.com.br,-,10/06/2025 10:48,-,-,-,-,-,-,-
1274311,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274311,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,29/10/2024 14:17,-,7.53 dias,-,-,-,-
1274311,Viabilidade,fabiano.uoya@nava.com.br,-,29/10/2024 14:17,06/12/2024 15:17,-,38.04 dias,-,-,-,-
1274311,Implantação,lucass.ramos@nava.com.br,-,06/12/2024 15:17,11/12/2024 10:43,-,4.81 dias,-,-,-,-
1274311,Comercial,stefani.santos@nava.com.br,-,11/12/2024 10:43,-,-,-,-,-,-,-
1274312,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274312,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,30/10/2024 18:35,-,8.71 dias,-,-,-,-
1274312,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,30/10/2024 18:35,-,-,-,-,-,-,-
1274313,Viabilidade,-,-,22/10/2024 01:29,22/10/2024 01:29,-,0.0 dias,-,-,-,-
1274313,Implantação,carlos@zapform.com.br,-,22/10/2024 01:29,25/11/2024 12:24,-,34.45 dias,-,-,-,-
1274313,Solicitação de Contratação,stefani.santos@nava.com.br,-,25/11/2024 12:24,09/01/2025 18:32,-,45.26 dias,-,-,-,-
1274313,Comercial,fabiano.uoya@nava.com.br,-,09/01/2025 18:32,06/02/2025 10:04,-,27.65 dias,-,-,-,-
1274313,Encerrados (Ativos e Cancelados),fabiano.uoya@nava.com.br,-,06/02/2025 10:04,-,-,-,-,-,-,-
1274314,Viabilidade,-,-,22/10/2024 01:30,22/10/2024 01:30,-,0.0 dias,-,-,-,-
1274314,Implantação,carlos@zapform.com.br,-,22/10/2024 01:30,21/11/2024 11:03,-,30.4 dias,-,-,-,-
1274314,Pendência do Cliente,danilo.santana@nava.com.br,-,21/11/2024 11:03,-,-,-,-,-,-,-
1274315,Viabilidade,-,-,22/10/2024 01:30,22/10/2024 01:30,-,0.0 dias,-,-,-,-
1274315,Implantação,carlos@zapform.com.br,-,22/10/2024 01:30,27/11/2024 08:23,-,36.29 dias,-,-,-,-
1274315,Pendência do Cliente,stefani.santos@nava.com.br,-,27/11/2024 08:23,-,-,-,-,-,-,-
1274316,Viabilidade,-,-,22/10/2024 01:30,22/10/2024 01:30,-,0.0 dias,-,-,-,-
1274316,Implantação,carlos@zapform.com.br,-,22/10/2024 01:30,29/10/2024 14:16,-,7.53 dias,-,-,-,-
1274316,Viabilidade,fabiano.uoya@nava.com.br,-,29/10/2024 14:16,06/12/2024 12:00,-,37.91 dias,-,-,-,-
1274316,Comercial,lucass.ramos@nava.com.br,-,06/12/2024 12:00,-,-,-,-,-,-,-
1274317,Viabilidade,-,-,22/10/2024 01:30,22/10/2024 01:30,-,0.0 dias,-,-,-,-
1274317,Implantação,carlos@zapform.com.br,-,22/10/2024 01:30,21/11/2024 10:46,-,30.39 dias,-,-,-,-
